Group,TissueLabel,Pathway,PathwayDisplay,ComponentOrder,RequestedComponent,OfficialMouseSymbol,EnsemblID,MGI_ID,EntrezID,FlightExpressionLog2NormalizedCount,ExpressionWithinTissueScaled,log2FoldChange,tissue_meta_p,padj,Log2FCDisplayed,NominalPDisplayed,n_missions,n_analysis_units,expression_n_missions,expression_n_analysis_units,expression_n_flight_samples,ExpressionLabel,Log2FCLabel,DisplayComponent,Log2FCFullLabel
Heart,"Heart
心脏",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,7.66882755059024,0.754688012949926,0.00785387942952698,0.973369286683586,0.999266699737481,,FALSE,1,1,1,1,3,7.7,"",Xrcc1,+0.01
Heart / Heart right ventricle,"Heart / Heart right ventricle
心脏 / 右心室",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,8.66415910440878,0.744110407302949,-0.0162423445261337,0.881541842897912,1,,FALSE,1,2,1,2,10,8.7,"",Xrcc1,-0.02
Kidney,"Kidney
肾脏",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,9.11067152353709,0.674710330380241,-0.0626367542999368,0.427390360544097,0.863457603051279,,FALSE,4,9,4,9,55,9.1,"",Xrcc1,-0.06
Left lobe of the liver,"Left lobe of the liver
肝左叶",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,7.98337833651498,0.734862039377473,0.0968338560715588,0.318168383657368,0.874152460123674,,FALSE,2,3,2,3,24,8.0,"",Xrcc1,+0.10
Liver,"Liver
肝脏",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,7.94782363478516,0.731030253456852,-0.0144700071457435,0.864657118999232,1,,FALSE,3,5,3,5,19,7.9,"",Xrcc1,-0.01
Lung,"Lung
肺",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,9.67124797921391,0.769773809867497,0.0332776509373075,0.717733637761129,1,,FALSE,1,2,1,2,14,9.7,"",Xrcc1,+0.03
Mammary gland,"Mammary gland
乳腺",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,9.72561382956773,0.762512528165845,0.161347676084664,0.31697726104221,0.787120015113449,,FALSE,1,2,1,2,10,9.7,"",Xrcc1,+0.16
Optic nerve,"Optic nerve
视神经",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,9.49179934013796,0.671761093759276,-0.0405764409643067,0.877139193475097,1,,FALSE,1,1,1,1,5,9.5,"",Xrcc1,-0.04
Quadriceps femoris,"Quadriceps femoris
股四头肌",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,8.39547624291085,0.644140055267251,-0.0196531277360791,0.879107861588464,0.94936004919516,,FALSE,1,1,1,1,9,8.4,"",Xrcc1,-0.02
Retina,"Retina
视网膜",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,9.40070607488324,0.770934568852094,0.0217268686748375,0.3487148749912,0.756767675910306,,FALSE,4,4,4,4,27,9.4,"",Xrcc1,+0.02
Soleus,"Soleus
比目鱼肌",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,8.02380360424361,0.676775323804803,0.0236468399471193,0.991881670554397,0.996501452777617,,FALSE,3,3,3,3,18,8.0,"",Xrcc1,+0.02
Spleen,"Spleen
脾脏",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,9.73967552031269,0.722384063888207,-0.0465990145028858,0.740581047798775,0.999085092509181,,FALSE,1,1,1,1,9,9.7,"",Xrcc1,-0.05
Spleen-distal,"Spleen-distal
脾脏（远端）",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,5.94399615556432,0.530569059818527,-0.0550603607256773,0.82962159983715,0.999854481060172,,FALSE,1,1,1,1,10,5.9,"",Xrcc1,-0.06
Thymus,"Thymus
胸腺",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,8.11221875307611,0.538524748360751,-0.508159829560427,0.000166576140313857,0.00340376077603701,-0.508159829560427,TRUE,3,4,3,4,23,8.1,-0.51,Xrcc1,-0.51
Tibialis anterior,"Tibialis anterior
胫骨前肌",A-EJ,A-EJ,27,XRCC1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,9.13757925845381,0.762314484038844,0.0459970980916365,0.704096823360485,0.965747985878368,,FALSE,1,1,1,1,9,9.1,"",Xrcc1,+0.05
Adrenal gland,"Adrenal gland
肾上腺",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,9.14575598271824,0.556327872932422,0.100569955344799,0.160574903638106,0.550076628795123,,FALSE,2,2,2,2,14,9.1,"",Lig1,+0.10
Bone marrow,"Bone marrow
骨髓",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,10.2096205871035,1,-0.2090595614475,0.0726478353790432,0.250887562989005,,FALSE,1,1,1,1,6,10.2,"",Lig1,-0.21
Cecum,"Cecum
盲肠",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,7.63794176584823,0.612753250647811,0.0659856718744466,0.743522404280281,1,,FALSE,1,1,1,1,5,7.6,"",Lig1,+0.07
Cerebellum,"Cerebellum
小脑",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,7.63980250539778,0.483151404048127,0.245874166304512,0.046558288538697,0.356344907719874,0.245874166304512,TRUE,1,1,1,1,9,7.6,+0.25,Lig1,+0.25
Colon,"Colon
结肠",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,9.2194081854809,0.630245684800908,0.142990655280784,0.54527916298692,1,,FALSE,1,1,1,1,4,9.2,"",Lig1,+0.14
Dorsal skin,"Dorsal skin
背部皮肤",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,8.88885758712826,0.43549922442233,-0.00700500963582199,0.740980172707469,1,,FALSE,2,5,2,5,30,8.9,"",Lig1,-0.01
Extensor digitorum longus,"Extensor digitorum longus
趾长伸肌",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,6.25311231500886,0.35708436061009,0.161579899118126,0.338507459704401,0.651404157654851,,FALSE,2,2,2,2,15,6.3,"",Lig1,+0.16
Eye,"Eye
眼",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,9.35474936470363,0.536850378715148,0.0353817100634817,0.435470223180618,0.999687556394716,,FALSE,2,2,2,2,11,9.4,"",Lig1,+0.04
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,9.32500956039116,0.536732596348554,-0.0368136125949892,0.808579707588456,0.985894037133081,,FALSE,1,1,1,1,9,9.3,"",Lig1,-0.04
Femoral skin,"Femoral skin
股部皮肤",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,8.71169152143381,0.438629952018191,-0.540356732971296,0.101078472763172,1,,FALSE,1,1,1,1,2,8.7,"",Lig1,-0.54
Gastrocnemius,"Gastrocnemius
腓肠肌",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,3.67432931417108,0.130880817190377,-0.98452698125642,0.328691243076394,1,,FALSE,1,2,1,2,10,3.7,"",Lig1,-0.98
Heart,"Heart
心脏",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,5.45010384986691,0.415703957704592,-0.112977079974653,0.762547748561991,0.989363616662084,,FALSE,1,1,1,1,3,5.5,"",Lig1,-0.11
Heart / Heart right ventricle,"Heart / Heart right ventricle
心脏 / 右心室",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,6.58995674551349,0.45784738224297,-0.0247440877722768,0.91186836060034,1,,FALSE,1,2,1,2,10,6.6,"",Lig1,-0.02
Kidney,"Kidney
肾脏",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,7.73050921092462,0.441072378544585,0.182628263528337,0.0734358475869209,0.520050687897581,,FALSE,4,9,4,9,55,7.7,"",Lig1,+0.18
Left lobe of the liver,"Left lobe of the liver
肝左叶",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,5.99814259142863,0.462177580728931,-0.0996747514047292,0.542091167336975,1,,FALSE,2,3,2,3,24,6.0,"",Lig1,-0.10
Liver,"Liver
肝脏",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,6.18430566806363,0.451220786872772,0.0112187106686151,0.87998226665325,1,,FALSE,3,5,3,5,19,6.2,"",Lig1,+0.01
Lung,"Lung
肺",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,8.64007214787056,0.57566318620049,-0.0313271255573568,0.792686993729967,1,,FALSE,1,2,1,2,14,8.6,"",Lig1,-0.03
Mammary gland,"Mammary gland
乳腺",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,8.32745248677859,0.523315854722198,-0.0438228832383976,0.90175753398945,0.993494644259128,,FALSE,1,2,1,2,10,8.3,"",Lig1,-0.04
Optic nerve,"Optic nerve
视神经",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,7.7357091943827,0.346922428558165,0.0377476313059291,0.885513296053304,1,,FALSE,1,1,1,1,5,7.7,"",Lig1,+0.04
Quadriceps femoris,"Quadriceps femoris
股四头肌",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,5.53696855140551,0.283229476672066,0.0999686334745195,0.591831055421666,0.801852518451833,,FALSE,1,1,1,1,9,5.5,"",Lig1,+0.10
Retina,"Retina
视网膜",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,8.55736808327574,0.635269179461671,0.0299837647452536,0.17925770070398,0.598618545507003,,FALSE,4,4,4,4,27,8.6,"",Lig1,+0.03
Soleus,"Soleus
比目鱼肌",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,6.14842314826899,0.375983914496793,0.34361921516581,0.00687063302078635,0.0332065002193914,0.34361921516581,TRUE,3,3,3,3,18,6.1,+0.34,Lig1,+0.34
Spleen,"Spleen
脾脏",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,8.60863203301686,0.443485426212946,0.252908444559718,0.311679043167494,0.952983916634425,,FALSE,1,1,1,1,9,8.6,"",Lig1,+0.25
Spleen-distal,"Spleen-distal
脾脏（远端）",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,6.33391099112253,0.612694094511574,-0.257181375456956,0.34367972620193,0.977658076818585,,FALSE,1,1,1,1,10,6.3,"",Lig1,-0.26
Thymus,"Thymus
胸腺",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,8.55959693145056,0.663891789620427,-1.49437507384026,5.53427768428797e-13,1.73055186133841e-10,-1.49437507384026,TRUE,3,4,3,4,23,8.6,-1.49,Lig1,-1.49
Tibialis anterior,"Tibialis anterior
胫骨前肌",A-EJ,A-EJ,28,Ligase I,Lig1,ENSMUSG00000056394,MGI:101789,16881,5.86897751974335,0.364970806184507,0.430847336390407,0.0424407538108654,0.274023862504857,0.430847336390407,TRUE,1,1,1,1,9,5.9,+0.43,Lig1,+0.43
Adrenal gland,"Adrenal gland
肾上腺",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,11.1329238938802,0.862738958185179,0.0368920153849186,0.57025850478423,0.863586970178134,,FALSE,2,2,2,2,14,11.1,"",Lig3,+0.04
Bone marrow,"Bone marrow
骨髓",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,8.96459096686633,0.618417841933737,0.221371443322645,0.0815413273470289,0.270113756147398,,FALSE,1,1,1,1,6,9.0,"",Lig3,+0.22
Cecum,"Cecum
盲肠",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,7.96179652165242,0.713765521787979,-0.428509807232386,0.00805778144796945,0.823574096757509,-0.428509807232386,TRUE,1,1,1,1,5,8.0,-0.43,Lig3,-0.43
Cerebellum,"Cerebellum
小脑",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,9.78954473986924,0.826988186800182,-0.0359071063637091,0.668640630934926,0.940396886702197,,FALSE,1,1,1,1,9,9.8,"",Lig3,-0.04
Colon,"Colon
结肠",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,10.4930617612271,1,0.250690445258159,0.041519890144901,1,0.250690445258159,TRUE,1,1,1,1,4,10.5,+0.25,Lig3,+0.25
Dorsal skin,"Dorsal skin
背部皮肤",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,11.2514839641257,1,-0.0662520341657621,0.57731655549462,1,,FALSE,2,5,2,5,30,11.3,"",Lig3,-0.07
Extensor digitorum longus,"Extensor digitorum longus
趾长伸肌",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,11.0122483913652,0.94649011995121,-0.0528291917308546,0.175511772146111,0.465344869576233,,FALSE,2,2,2,2,15,11.0,"",Lig3,-0.05
Eye,"Eye
眼",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,11.4170988729846,0.93235410337386,0.16603261787138,0.29989996433944,0.999687556394716,,FALSE,2,2,2,2,11,11.4,"",Lig3,+0.17
Femoral lateral skin,"Femoral lateral skin
股外侧皮肤",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,11.3702008665365,1,-0.105935633532373,0.118698131711015,0.823874214472402,,FALSE,1,1,1,1,9,11.4,"",Lig3,-0.11
Femoral skin,"Femoral skin
股部皮肤",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,11.2121438582995,1,0.0314912541598569,0.861765566458478,1,,FALSE,1,1,1,1,2,11.2,"",Lig3,+0.03
Gastrocnemius,"Gastrocnemius
腓肠肌",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,8.66247015067197,0.918800578409987,0.0136176664338057,0.963687118039045,1,,FALSE,1,2,1,2,10,8.7,"",Lig3,+0.01
Heart,"Heart
心脏",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,8.20591623060733,0.836746224488028,-0.18418242072402,0.362914737129924,0.935125234266373,,FALSE,1,1,1,1,3,8.2,"",Lig3,-0.18
Heart / Heart right ventricle,"Heart / Heart right ventricle
心脏 / 右心室",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,9.66542999028651,0.882296940293154,0.0454466100149528,0.735421246208535,1,,FALSE,1,2,1,2,10,9.7,"",Lig3,+0.05
Kidney,"Kidney
肾脏",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,10.4626250506409,0.903573015705729,0.123249165173629,0.0537266825324373,0.462920367135863,,FALSE,4,9,4,9,55,10.5,"",Lig3,+0.12
Left lobe of the liver,"Left lobe of the liver
肝左叶",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,9.86974497831985,0.993966212675972,0.131850713074086,0.170373199280353,0.678247077228435,,FALSE,2,3,2,3,24,9.9,"",Lig3,+0.13
Liver,"Liver
肝脏",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,9.4945572071886,0.976443514908606,0.0792552234955864,0.890432593158287,1,,FALSE,3,5,3,5,19,9.5,"",Lig3,+0.08
Lung,"Lung
肺",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,10.449546090663,0.916282220189164,0.0438922124602328,0.685213092890368,1,,FALSE,1,2,1,2,14,10.4,"",Lig3,+0.04
Mammary gland,"Mammary gland
乳腺",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,10.5781435898103,0.908362850600691,-0.232762383263125,0.206153007979841,0.690109635633882,,FALSE,1,2,1,2,10,10.6,"",Lig3,-0.23
Optic nerve,"Optic nerve
视神经",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,11.0069959955045,0.952039677541643,-0.0672191246255216,0.790002151793034,1,,FALSE,1,1,1,1,5,11.0,"",Lig3,-0.07
Quadriceps femoris,"Quadriceps femoris
股四头肌",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,11.0419633682637,0.978281258558122,-0.0312467706078982,0.679110964889631,0.850620341069556,,FALSE,1,1,1,1,9,11.0,"",Lig3,-0.03
Retina,"Retina
视网膜",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,9.95912507533141,0.860765848709898,0.0685255197220617,0.283914861337158,0.70729231499874,,FALSE,4,4,4,4,27,10.0,"",Lig3,+0.07
Soleus,"Soleus
比目鱼肌",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,9.95152809494703,0.98596216878283,0.101187508036152,0.0189143101821022,0.0728255660362475,0.101187508036152,TRUE,3,3,3,3,18,10.0,+0.10,Lig3,+0.10
Spleen,"Spleen
脾脏",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,9.76187879483619,0.727859063820649,0.0402014022076981,0.775605414904605,0.999085092509181,,FALSE,1,1,1,1,9,9.8,"",Lig3,+0.04
Spleen-distal,"Spleen-distal
脾脏（远端）",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,6.00475160050594,0.543365554254239,-0.0683175706693384,0.788525203075082,0.999854481060172,,FALSE,1,1,1,1,10,6.0,"",Lig3,-0.07
Thymus,"Thymus
胸腺",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,8.88644174428195,0.755482236174233,-0.179438096351313,0.0503997878740541,0.195615124525714,,FALSE,3,4,3,4,23,8.9,"",Lig3,-0.18
Tibialis anterior,"Tibialis anterior
胫骨前肌",A-EJ,A-EJ,29,Ligase III,Lig3,ENSMUSG00000020697,MGI:109152,16882,10.5820202671904,0.937906235110192,-0.115741444770246,0.0576345588726618,0.328372488682285,,FALSE,1,1,1,1,9,10.6,"",Lig3,-0.12
