Tissue,Pathway,EnsemblID,Gene_Symbol,EntrezID,Spaceflight_Log2FC,Meta_P_value,FDR_padj,n_missions,n_analysis_units,Flight_Samples_Count
Retina,NER,ENSMUSG00000021694,Ercc8,71991,-0.0061411369189718,0.743277966405059,0.935080177899193,4,4,27
Retina,NER,ENSMUSG00000054051,Ercc6,319955,0.0335936142906826,0.252862853953191,0.680688658339932,4,4,27
Retina,NER,ENSMUSG00000024740,Ddb1,13194,-0.0256814742940742,0.342675636798753,0.751803324742245,4,4,27
Retina,NER,ENSMUSG00000002109,Ddb2,107986,0.129334706078304,0.107135352328256,0.493345462646962,4,4,27
Retina,NER,ENSMUSG00000024382,Ercc3,13872,-0.0710927239570976,0.0724022612843022,0.425650715691973,4,4,27
Retina,NER,ENSMUSG00000030400,Ercc2,13871,-0.0082932178909817,0.732125267312399,0.933163738323301,4,4,27
Retina,NER,ENSMUSG00000034345,Gtf2h5,66467,-0.0202265005013747,0.876824298046746,0.972787466444337,4,4,27
Retina,NER,ENSMUSG00000029387,Gtf2h3,209357,0.0866339012215242,0.202423073319793,0.627100418403639,4,4,27
Retina,NER,ENSMUSG00000021639,Gtf2h2,23894,0.0621340465476761,0.474255917422656,0.831720042831526,4,4,27
Retina,NER,ENSMUSG00000001524,Gtf2h4,14885,-0.0922549601500917,0.0881312294883911,0.456435744643155,4,4,27
Retina,NER,ENSMUSG00000006599,Gtf2h1,14884,0.0191966955783497,0.703487477722807,0.923197004562518,4,4,27
Retina,NER,ENSMUSG00000003549,Ercc1,13870,-0.0573949935851492,0.319726558434804,0.736791873279042,4,4,27
Retina,NER,ENSMUSG00000022545,Ercc4,50505,0.0432232974038534,0.638736188765788,0.900480155412516,4,4,27
Retina,NER,ENSMUSG00000026048,Ercc5,22592,0.080004822155616,0.290602156798807,0.712729489237942,4,4,27
Retina,MMR,ENSMUSG00000032498,Mlh1,17350,0.0763564961504506,0.297923109048649,0.719032144619956,4,4,27
Retina,MMR,ENSMUSG00000024151,Msh2,17685,-0.0493349850257977,0.256858029600754,0.684957359033914,4,4,27
Retina,MMR,ENSMUSG00000014850,Msh3,17686,0.0720562996507522,0.395917313475507,0.790274152190047,4,4,27
Retina,MMR,ENSMUSG00000005370,Msh6,17688,0.002323192493189,0.459176843647109,0.82224394682932,4,4,27
Retina,MMR,ENSMUSG00000079109,Pms2,18861,0.0181315799975686,0.667793894522007,0.909840426526081,4,4,27
Retina,FA,ENSMUSG00000032815,Fanca,14087,-0.115079423915015,0.696898094623244,0.920671481228313,4,4,27
Retina,FA,ENSMUSG00000047757,Fancb,237211,0.01171655632675,0.0451176877624909,0.352841233887051,4,4,27
Retina,FA,ENSMUSG00000021461,Fancc,14088,-0.0229613249388261,0.858300061673798,0.966976368466559,4,4,27
Retina,FA,ENSMUSG00000007570,Fance,72775,-0.0147075771855794,0.944897941275014,0.989468538357527,4,4,27
Retina,FA,ENSMUSG00000092118,Fancf,100040608,0.0439988981221558,0.512427109660898,0.850006887760448,4,4,27
Retina,FA,ENSMUSG00000028453,Fancg,60534,0.0639130989698136,0.974030788607557,0.995272299256423,4,4,27
Retina,FA,ENSMUSG00000004018,Fancl,67030,-0.185150235326485,0.102540368189949,0.485238990073496,4,4,27
Retina,FA,ENSMUSG00000026429,Ube2t,67196,0.192194606818602,0.392325500912664,0.788784630257286,4,4,27
Retina,FA,ENSMUSG00000055884,Fancm,104806,0.0133271899820999,0.728961442261068,0.932355166852263,4,4,27
Retina,FA,ENSMUSG00000003662,Ciao1,26371,-0.101909954116931,0.0072283679996764,0.167611461381098,4,4,27
Retina,FA,ENSMUSG00000031879,Ciao2b,68523,-0.15666552641499,0.0714879339175225,0.423506525309044,4,4,27
Retina,FA,ENSMUSG00000025384,Faap100,71885,-0.0127961624516654,0.647363752320075,0.903954637306981,4,4,27
Retina,FA,ENSMUSG00000073684,Faap20,67513,-0.0255570990883437,0.215603735856467,0.641205646909007,4,4,27
Retina,FA,ENSMUSG00000030493,Faap24,101831,-0.026954083739707,0.655072134195062,0.90726822311193,4,4,27
Retina,FA,ENSMUSG00000034023,Fancd2,211651,0.472092748068104,0.0187016899834572,0.244928027638698,4,4,27
Retina,FA,ENSMUSG00000039187,Fanci,208836,0.125840131782756,0.467485713399552,0.827977046998777,4,4,27
Soleus,BER,ENSMUSG00000029591,Ung,22256,-0.702589052445705,5.74833932012926e-16,3.73958155933949e-14,3,3,18
Soleus,BER,ENSMUSG00000030271,Ogg1,18294,-0.0626008825185063,0.975793446600002,0.987664959238223,3,3,18
Soleus,BER,ENSMUSG00000032298,Neil1,72774,-0.483623995261396,0.0005143895520356,0.0038733217989447,3,3,18
Soleus,BER,ENSMUSG00000035960,Apex1,11792,-0.138917269604585,0.326391306585593,0.514801823117369,3,3,18
Soleus,BER,ENSMUSG00000002963,Pnkp,59047,-0.152126466058502,0.126837817415599,0.277287903900421,3,3,18
Soleus,BER,ENSMUSG00000024742,Fen1,14156,0.135719351365122,0.0609250156336835,0.169282085018365,3,3,18
Soleus,NER,ENSMUSG00000028329,Xpa,22590,-0.0507452913319418,0.149539835963085,0.309766630371781,3,3,18
Soleus,NER,ENSMUSG00000030094,Xpc,22591,-0.5352767135575,2.83816750991783e-16,1.94125795721189e-14,3,3,18
Soleus,NER,ENSMUSG00000028426,Rad23b,19359,0.397550088277619,3.74416119008144e-06,5.03350154602615e-05,3,3,18
Soleus,NER,ENSMUSG00000031347,Cetn2,26370,-0.149141529973364,0.0071675138185363,0.0343210495027705,3,3,18
Soleus,NER,ENSMUSG00000021694,Ercc8,71991,0.192191351396829,0.0194162052021349,0.074327951410186,3,3,18
Soleus,NER,ENSMUSG00000054051,Ercc6,319955,0.079095345914461,0.552232674272162,0.712559728604379,3,3,18
Soleus,NER,ENSMUSG00000024740,Ddb1,13194,0.0143224520930304,0.0118043538833551,0.0509326856331389,3,3,18
Soleus,NER,ENSMUSG00000002109,Ddb2,107986,-0.0204172242359201,0.762753844390805,0.86079293730678,3,3,18
Soleus,NER,ENSMUSG00000024382,Ercc3,13872,-0.223830384464251,5.57565206262557e-05,0.0005574255968212,3,3,18
Soleus,NER,ENSMUSG00000030400,Ercc2,13871,-0.0385358614246701,0.521226893889095,0.688501379005059,3,3,18
Soleus,NER,ENSMUSG00000034345,Gtf2h5,66467,-0.117118317450484,0.0002451787561999,0.0020458463507156,3,3,18
Soleus,NER,ENSMUSG00000029387,Gtf2h3,209357,-0.118983421965482,0.045010067258013,0.136570206839961,3,3,18
Soleus,NER,ENSMUSG00000021639,Gtf2h2,23894,-0.0428373931891477,0.829500228483525,0.903187084068064,3,3,18
Soleus,NER,ENSMUSG00000001524,Gtf2h4,14885,-0.0886160941853445,0.161273295622372,0.325604677881917,3,3,18
Soleus,NER,ENSMUSG00000006599,Gtf2h1,14884,0.0169594192034001,0.123341914824587,0.272009627404512,3,3,18
Soleus,NER,ENSMUSG00000003549,Ercc1,13870,0.0786247262730369,0.0878106343041556,0.216808168891037,3,3,18
Soleus,NER,ENSMUSG00000022545,Ercc4,50505,-0.0966296910139224,0.402346318691076,0.587253577106882,3,3,18
Soleus,NER,ENSMUSG00000026048,Ercc5,22592,-0.045474582582003,0.190530764127154,0.363491230230517,3,3,18
Soleus,MMR,ENSMUSG00000032498,Mlh1,17350,0.0063124927839536,0.295414716533671,0.483507730862806,3,3,18
Soleus,MMR,ENSMUSG00000024151,Msh2,17685,0.105750829641624,0.782522739974703,0.872925241331004,3,3,18
Soleus,MMR,ENSMUSG00000014850,Msh3,17686,-0.717242762557652,1.24426204995695e-20,1.31603372184519e-18,3,3,18
Soleus,MMR,ENSMUSG00000005370,Msh6,17688,-0.0608659186304479,0.445050794800937,0.624788488881973,3,3,18
Soleus,MMR,ENSMUSG00000079109,Pms2,18861,0.738568335667197,3.01752351989331e-06,4.15815324174122e-05,3,3,18
Soleus,FA,ENSMUSG00000032815,Fanca,14087,1.98917954711666,0.0164845536093204,0.0656545650110862,3,3,18
Soleus,FA,ENSMUSG00000047757,Fancb,237211,0.180900913387775,0.136992679898852,0.292222712722772,3,3,18
Soleus,FA,ENSMUSG00000021461,Fancc,14088,0.285702327417732,0.0047824661464536,0.0248110335634272,3,3,18
Soleus,FA,ENSMUSG00000007570,Fance,72775,0.0640141638338497,0.729481955630995,0.840752919560284,3,3,18
Soleus,FA,ENSMUSG00000092118,Fancf,100040608,-0.035049623514106,0.865324696804196,0.926364383839114,3,3,18
Soleus,FA,ENSMUSG00000028453,Fancg,60534,-0.25332372318448,0.0327348517148348,0.108975157214722,3,3,18
Soleus,FA,ENSMUSG00000004018,Fancl,67030,-0.0081043651793121,0.989353540678627,0.994792320686289,3,3,18
Soleus,FA,ENSMUSG00000026429,Ube2t,67196,-0.175500570870464,0.419580586404783,0.602239736269505,3,3,18
Soleus,FA,ENSMUSG00000055884,Fancm,104806,0.202973074888838,0.145451022073723,0.303918136133896,3,3,18
Soleus,FA,ENSMUSG00000003662,Ciao1,26371,-0.418122976275071,1.98314313433396e-05,0.0002232049259932,3,3,18
Soleus,FA,ENSMUSG00000031879,Ciao2b,68523,-0.549056683957387,2.2549116405397e-10,6.932279848134671e-09,3,3,18
Soleus,FA,ENSMUSG00000025384,Faap100,71885,0.0782470931396332,0.233999705696202,0.416332568336662,3,3,18
Soleus,FA,ENSMUSG00000073684,Faap20,67513,0.14098777732728,0.552485049643038,0.712754237819095,3,3,18
Soleus,FA,ENSMUSG00000030493,Faap24,101831,-0.604991117024745,0.0038766461935222,0.0209380846657911,3,3,18
Soleus,FA,ENSMUSG00000034023,Fancd2,211651,0.628563597690076,0.03793182230343,0.120775345695391,3,3,18
Soleus,FA,ENSMUSG00000039187,Fanci,208836,0.0704204085095595,0.389432163120592,0.575038205713333,3,3,18
Spleen,BER,ENSMUSG00000029591,Ung,22256,-0.238157561844872,0.22804194626558,0.900295379912177,1,1,9
Spleen,BER,ENSMUSG00000030271,Ogg1,18294,-0.0946425984013817,0.358754385528324,0.968817751504484,1,1,9
Spleen,BER,ENSMUSG00000032298,Neil1,72774,-0.657437692771034,0.0016510790021949,0.0891293103966306,1,1,9
Spleen,BER,ENSMUSG00000035960,Apex1,11792,-0.412679418197872,0.078411779122102,0.659962303956909,1,1,9
Spleen,BER,ENSMUSG00000002963,Pnkp,59047,-0.150321195596851,0.200079607808994,0.870353042479099,1,1,9
Spleen,BER,ENSMUSG00000024742,Fen1,14156,0.0929314164448087,0.775375895570786,0.999085092509181,1,1,9
Spleen,NER,ENSMUSG00000028329,Xpa,22590,-0.147815237681408,0.342353064742326,0.963610684094714,1,1,9
Spleen,NER,ENSMUSG00000030094,Xpc,22591,-0.058153877736934,0.552621858898151,0.999085092509181,1,1,9
Spleen,NER,ENSMUSG00000028426,Rad23b,19359,-0.0621183580207487,0.669104571819056,0.999085092509181,1,1,9
Spleen,NER,ENSMUSG00000031347,Cetn2,26370,-0.348517359893687,0.0386969678441308,0.505809755495015,1,1,9
Spleen,NER,ENSMUSG00000021694,Ercc8,71991,-0.101360117848936,0.240352551633314,0.909550145368402,1,1,9
Spleen,NER,ENSMUSG00000054051,Ercc6,319955,0.0538961274527237,0.637318592766167,0.999085092509181,1,1,9
Spleen,NER,ENSMUSG00000024740,Ddb1,13194,-0.0234859149799505,0.788724880213336,0.999085092509181,1,1,9
Spleen,NER,ENSMUSG00000002109,Ddb2,107986,-0.0034743149460448,0.974875058194953,0.999085092509181,1,1,9
Spleen,NER,ENSMUSG00000024382,Ercc3,13872,0.0009733847471899,0.99437649996619,1.0,1,1,9
Spleen,NER,ENSMUSG00000030400,Ercc2,13871,0.0207947042013167,0.922197007374398,0.999085092509181,1,1,9
Spleen,NER,ENSMUSG00000034345,Gtf2h5,66467,-0.18098823349633,0.119221778058637,0.756687705088469,1,1,9
Spleen,NER,ENSMUSG00000029387,Gtf2h3,209357,-0.13140044906696,0.158955341484024,0.816397295901093,1,1,9
Spleen,NER,ENSMUSG00000021639,Gtf2h2,23894,-0.12354098702832,0.341190479092674,0.963522527993273,1,1,9
Spleen,NER,ENSMUSG00000001524,Gtf2h4,14885,-0.163572633821619,0.306003010256783,0.949630229756973,1,1,9
Spleen,NER,ENSMUSG00000006599,Gtf2h1,14884,-0.0027095845723585,0.979327375278898,0.999085092509181,1,1,9
Spleen,NER,ENSMUSG00000003549,Ercc1,13870,-0.105977532010135,0.457747211474938,0.999085092509181,1,1,9
Spleen,NER,ENSMUSG00000022545,Ercc4,50505,0.0307574299536051,0.778213528824217,0.999085092509181,1,1,9
Spleen,NER,ENSMUSG00000026048,Ercc5,22592,-0.179258895555225,0.18026769035627,0.846364129956479,1,1,9
Spleen,MMR,ENSMUSG00000032498,Mlh1,17350,0.0575465024257445,0.70065431728174,0.999085092509181,1,1,9
Spleen,MMR,ENSMUSG00000024151,Msh2,17685,-0.0559436720246441,0.705172595155907,0.999085092509181,1,1,9
Spleen,MMR,ENSMUSG00000014850,Msh3,17686,0.0359563879634558,0.717402488192813,0.999085092509181,1,1,9
Spleen,MMR,ENSMUSG00000005370,Msh6,17688,-0.111529184743893,0.456405336660732,0.999085092509181,1,1,9
Spleen,MMR,ENSMUSG00000079109,Pms2,18861,0.0739980821560489,0.516509917254641,0.999085092509181,1,1,9
Spleen,FA,ENSMUSG00000032815,Fanca,14087,-0.0096375021402493,0.942930291218493,0.999085092509181,1,1,9
Spleen,FA,ENSMUSG00000047757,Fancb,237211,0.159091268542088,0.285399659660264,0.939836812963222,1,1,9
Spleen,FA,ENSMUSG00000021461,Fancc,14088,0.0490335933270774,0.668786080819394,0.999085092509181,1,1,9
Spleen,FA,ENSMUSG00000007570,Fance,72775,-0.15629140303493,0.229196694378697,0.902715174317037,1,1,9
Spleen,FA,ENSMUSG00000092118,Fancf,100040608,-0.260636852329605,0.0630975451052281,0.610437236366668,1,1,9
Spleen,FA,ENSMUSG00000028453,Fancg,60534,0.210703204720194,0.152632192143754,0.807641166384797,1,1,9
Spleen,FA,ENSMUSG00000004018,Fancl,67030,-0.0992985957649365,0.633028017900696,0.999085092509181,1,1,9
Spleen,FA,ENSMUSG00000026429,Ube2t,67196,0.383045274505608,0.200229510036989,0.870527267067737,1,1,9
Spleen,FA,ENSMUSG00000055884,Fancm,104806,0.148252482793179,0.329618304615485,0.960624495113193,1,1,9
Spleen,FA,ENSMUSG00000003662,Ciao1,26371,-0.0383273700929456,0.781553291968305,0.999085092509181,1,1,9
Spleen,FA,ENSMUSG00000031879,Ciao2b,68523,-0.261375282644894,0.111496989955982,0.741637105007302,1,1,9
Spleen,FA,ENSMUSG00000025384,Faap100,71885,0.0239094420567412,0.900778112287779,0.999085092509181,1,1,9
Spleen,FA,ENSMUSG00000073684,Faap20,67513,-0.0651916232426009,0.667426329346004,0.999085092509181,1,1,9
Spleen,FA,ENSMUSG00000030493,Faap24,101831,0.0022040974211461,0.989448373648814,0.999591924057401,1,1,9
Spleen,FA,ENSMUSG00000034023,Fancd2,211651,0.461071216685292,0.0969826211022531,0.706080391029107,1,1,9
Spleen,FA,ENSMUSG00000039187,Fanci,208836,0.181590892903474,0.483693678429613,0.999085092509181,1,1,9
Spleen-distal,BER,ENSMUSG00000029591,Ung,22256,-0.16718868427985,0.643580857173217,0.997961498241018,1,1,10
Spleen-distal,BER,ENSMUSG00000030271,Ogg1,18294,0.702472648239108,0.13531289974633,0.843750136578189,1,1,10
Spleen-distal,BER,ENSMUSG00000032298,Neil1,72774,0.0144009395821881,0.966528074238425,1.0,1,1,10
Spleen-distal,BER,ENSMUSG00000035960,Apex1,11792,-0.489593804298864,0.038017424163357,0.631967455165347,1,1,10
Spleen-distal,BER,ENSMUSG00000002963,Pnkp,59047,0.160773997709751,0.467277479941205,0.993779040229482,1,1,10
Spleen-distal,BER,ENSMUSG00000024742,Fen1,14156,0.0265920002328287,0.875115497890025,1.0,1,1,10
Spleen-distal,NER,ENSMUSG00000028329,Xpa,22590,-0.0122672391500761,0.938787575008957,1.0,1,1,10
Spleen-distal,NER,ENSMUSG00000030094,Xpc,22591,-0.161423621753007,0.597161816396469,0.996644461286276,1,1,10
Spleen-distal,NER,ENSMUSG00000028426,Rad23b,19359,-0.0291112005540015,0.857765610138623,1.0,1,1,10
Spleen-distal,NER,ENSMUSG00000031347,Cetn2,26370,0.0039403052639693,0.969937589953416,1.0,1,1,10
Spleen-distal,NER,ENSMUSG00000021694,Ercc8,71991,0.114164379662066,0.695861938247393,0.998644282961174,1,1,10
Spleen-distal,NER,ENSMUSG00000054051,Ercc6,319955,0.0852310706731113,0.780620503284023,0.999854481060172,1,1,10
Spleen-distal,NER,ENSMUSG00000024740,Ddb1,13194,0.187776326220054,0.453015314555804,0.993779040229482,1,1,10
Spleen-distal,NER,ENSMUSG00000002109,Ddb2,107986,-0.335927490068268,0.260014093327233,0.946495096282905,1,1,10
Spleen-distal,NER,ENSMUSG00000024382,Ercc3,13872,-0.243819451890072,0.351934411330851,0.97992611287699,1,1,10
Spleen-distal,NER,ENSMUSG00000030400,Ercc2,13871,0.0844936790597439,0.756953790532717,0.999854481060172,1,1,10
Spleen-distal,NER,ENSMUSG00000034345,Gtf2h5,66467,0.0055910518641662,0.954302963733321,1.0,1,1,10
Spleen-distal,NER,ENSMUSG00000029387,Gtf2h3,209357,-0.0334766860988731,0.887494304771623,1.0,1,1,10
Spleen-distal,NER,ENSMUSG00000021639,Gtf2h2,23894,0.41417913204279,0.0369295445026834,0.624803337618485,1,1,10
Spleen-distal,NER,ENSMUSG00000001524,Gtf2h4,14885,-0.415699246352499,0.118561280817791,0.823672717828272,1,1,10
Spleen-distal,NER,ENSMUSG00000006599,Gtf2h1,14884,0.0607762515858346,0.715988419105577,0.999564458733575,1,1,10
Spleen-distal,NER,ENSMUSG00000003549,Ercc1,13870,0.416321361923123,0.076850579041047,0.754232062405538,1,1,10
Spleen-distal,NER,ENSMUSG00000022545,Ercc4,50505,0.799513329389954,0.0164694254873295,0.47910259569258,1,1,10
Spleen-distal,NER,ENSMUSG00000026048,Ercc5,22592,0.193496053897089,0.511201279823115,0.993779040229482,1,1,10
Spleen-distal,MMR,ENSMUSG00000032498,Mlh1,17350,-0.443305111685605,0.204028857394778,0.912535388847964,1,1,10
Spleen-distal,MMR,ENSMUSG00000024151,Msh2,17685,0.132190251862054,0.354176395589978,0.97992611287699,1,1,10
Spleen-distal,MMR,ENSMUSG00000014850,Msh3,17686,0.143666098690479,0.470549247820131,0.993779040229482,1,1,10
Spleen-distal,MMR,ENSMUSG00000005370,Msh6,17688,-0.0460506549398374,0.860730138114986,1.0,1,1,10
Spleen-distal,MMR,ENSMUSG00000079109,Pms2,18861,0.174419890994721,0.513133945883549,0.993779040229482,1,1,10
Spleen-distal,FA,ENSMUSG00000032815,Fanca,14087,-0.425949461802787,0.178521848848155,0.88889274407131,1,1,10
Spleen-distal,FA,ENSMUSG00000047757,Fancb,237211,-0.377967584784096,0.496336186246491,0.993779040229482,1,1,10
Spleen-distal,FA,ENSMUSG00000021461,Fancc,14088,0.705795913391313,0.148145932131144,0.857787011347148,1,1,10
Spleen-distal,FA,ENSMUSG00000007570,Fance,72775,0.132311518414291,0.778261176541375,0.999854481060172,1,1,10
Spleen-distal,FA,ENSMUSG00000092118,Fancf,100040608,-0.650956912585527,0.259143055120169,0.946495096282905,1,1,10
Spleen-distal,FA,ENSMUSG00000028453,Fancg,60534,-0.266900310787799,0.278625474675123,0.958756730317266,1,1,10
Spleen-distal,FA,ENSMUSG00000004018,Fancl,67030,-0.242898686324919,0.350438395574716,0.979764305634285,1,1,10
Spleen-distal,FA,ENSMUSG00000026429,Ube2t,67196,-0.43303502246138,0.236499884396572,0.932714646302629,1,1,10
Spleen-distal,FA,ENSMUSG00000055884,Fancm,104806,-0.279115320271447,0.324156049500379,0.973157564656239,1,1,10
Spleen-distal,FA,ENSMUSG00000003662,Ciao1,26371,0.188388263332014,0.484199201837118,0.993779040229482,1,1,10
Spleen-distal,FA,ENSMUSG00000031879,Ciao2b,68523,-0.11159090635198,0.358832664717157,0.982779693374068,1,1,10
Spleen-distal,FA,ENSMUSG00000025384,Faap100,71885,-0.277001170170024,0.381588472931465,0.991993990950533,1,1,10
Spleen-distal,FA,ENSMUSG00000073684,Faap20,67513,0.0248036571708614,0.866320648081297,1.0,1,1,10
Spleen-distal,FA,ENSMUSG00000030493,Faap24,101831,-0.141213284554274,0.663841305007648,0.997961498241018,1,1,10
Spleen-distal,FA,ENSMUSG00000034023,Fancd2,211651,-1.25986873173678,0.0540328345063525,0.69917645767452,1,1,10
Spleen-distal,FA,ENSMUSG00000039187,Fanci,208836,0.352262424836311,0.630347929713057,0.997961498241018,1,1,10
Thymus,BER,ENSMUSG00000029591,Ung,22256,-1.02843754559697,0.0007058261344159,0.0099875182770652,3,4,23
Thymus,BER,ENSMUSG00000030271,Ogg1,18294,-0.413077842167421,0.364065241094145,0.641710850569461,3,4,23
Thymus,BER,ENSMUSG00000032298,Neil1,72774,-0.498237692418213,0.0542604525015857,0.204996439845203,3,4,23
Thymus,BER,ENSMUSG00000035960,Apex1,11792,-0.431121261855559,0.0016138563334237,0.0183070994375023,3,4,23
Thymus,BER,ENSMUSG00000002963,Pnkp,59047,-0.0785423886821655,0.180596984624002,0.432987984278595,3,4,23
Thymus,BER,ENSMUSG00000024742,Fen1,14156,-1.26140946984246,1.59091566120788e-13,5.93373206313401e-11,3,4,23
Thymus,NER,ENSMUSG00000028329,Xpa,22590,-0.176473901897603,0.790929226742352,0.919184058233247,3,4,23
Thymus,NER,ENSMUSG00000030094,Xpc,22591,-0.10336084959978,0.201689032673076,0.461333484886983,3,4,23
Thymus,NER,ENSMUSG00000028426,Rad23b,19359,-0.0802400009254438,0.303529382625847,0.584252962892336,3,4,23
Thymus,NER,ENSMUSG00000031347,Cetn2,26370,-0.187953208889426,0.0876068035559742,0.278472514393911,3,4,23
Thymus,NER,ENSMUSG00000021694,Ercc8,71991,-0.244646504026933,0.0842851824356817,0.27187833621563,3,4,23
Thymus,NER,ENSMUSG00000054051,Ercc6,319955,-0.0266472436607623,0.763200513294814,0.905885444962523,3,4,23
Thymus,NER,ENSMUSG00000024740,Ddb1,13194,-0.34868698221396,0.0001084950618979,0.0024145806119166,3,4,23
Thymus,NER,ENSMUSG00000002109,Ddb2,107986,0.133721308803671,0.708166711799164,0.877418452243415,3,4,23
Thymus,NER,ENSMUSG00000024382,Ercc3,13872,-0.197439796838879,0.0813585437510327,0.266520258084732,3,4,23
Thymus,NER,ENSMUSG00000030400,Ercc2,13871,-0.147107790289802,0.1003305899377,0.302133664659667,3,4,23
Thymus,NER,ENSMUSG00000034345,Gtf2h5,66467,-0.0422014625993814,0.704057845952944,0.874930380740477,3,4,23
Thymus,NER,ENSMUSG00000029387,Gtf2h3,209357,-0.234115272348092,0.0271909223651635,0.130342115772432,3,4,23
Thymus,NER,ENSMUSG00000021639,Gtf2h2,23894,-0.18531399630515,0.027517259182543,0.131438326263537,3,4,23
Thymus,NER,ENSMUSG00000001524,Gtf2h4,14885,-0.315968994207458,1.37831872583267e-05,0.0004632856981064,3,4,23
Thymus,NER,ENSMUSG00000006599,Gtf2h1,14884,-0.13403235199655,0.276626984697422,0.554502193452736,3,4,23
Thymus,NER,ENSMUSG00000003549,Ercc1,13870,0.147149013538063,0.832838896991308,0.937253739813677,3,4,23
Thymus,NER,ENSMUSG00000022545,Ercc4,50505,-0.0729339200125239,0.60984294083043,0.821860197350817,3,4,23
Thymus,NER,ENSMUSG00000026048,Ercc5,22592,-0.127685683999427,0.350250217347191,0.629876610806145,3,4,23
Thymus,MMR,ENSMUSG00000032498,Mlh1,17350,-0.4078302149603,0.109198185373517,0.319005190720046,3,4,23
Thymus,MMR,ENSMUSG00000024151,Msh2,17685,-0.378307586242634,6.83015785606923e-05,0.0016915295740026,3,4,23
Thymus,MMR,ENSMUSG00000014850,Msh3,17686,-0.0843294961786356,0.222459930200622,0.490086255281857,3,4,23
Thymus,MMR,ENSMUSG00000005370,Msh6,17688,-0.395605565541027,1.90770727552184e-06,9.25656647779461e-05,3,4,23
Thymus,MMR,ENSMUSG00000079109,Pms2,18861,-0.165999968507509,0.0330663056336652,0.148395712308115,3,4,23
Thymus,FA,ENSMUSG00000032815,Fanca,14087,-0.507465048830341,0.0001235811621126,0.0026790630500858,3,4,23
Thymus,FA,ENSMUSG00000047757,Fancb,237211,-0.585341230387861,0.0102408922677528,0.067004548172354,3,4,23
Thymus,FA,ENSMUSG00000021461,Fancc,14088,-0.187080009668964,0.0353633896578537,0.154931284126546,3,4,23
Thymus,FA,ENSMUSG00000007570,Fance,72775,-0.059507330384188,0.903181464192697,0.967801612565362,3,4,23
Thymus,FA,ENSMUSG00000092118,Fancf,100040608,-0.380097020679157,0.0518981648041635,0.199076443620801,3,4,23
Thymus,FA,ENSMUSG00000028453,Fancg,60534,-0.250138319135758,0.504602085095257,0.755978279027791,3,4,23
Thymus,FA,ENSMUSG00000004018,Fancl,67030,-0.358554646227063,0.0207443322654701,0.108881365537836,3,4,23
Thymus,FA,ENSMUSG00000026429,Ube2t,67196,-1.05098656453092,1.3781127551833302e-09,1.85487985053088e-07,3,4,23
Thymus,FA,ENSMUSG00000055884,Fancm,104806,-0.28184316275956,0.0088242796431513,0.0604766935826953,3,4,23
Thymus,FA,ENSMUSG00000003662,Ciao1,26371,-0.157249611593429,0.0422003840025055,0.174325765621239,3,4,23
Thymus,FA,ENSMUSG00000031879,Ciao2b,68523,-0.231840959449329,0.0679299437696164,0.23716107694553,3,4,23
Thymus,FA,ENSMUSG00000025384,Faap100,71885,-0.0479324030830576,0.958276209071688,0.990539186399718,3,4,23
Thymus,FA,ENSMUSG00000073684,Faap20,67513,0.0039710166367683,0.463342125659841,0.725454288086775,3,4,23
Thymus,FA,ENSMUSG00000030493,Faap24,101831,-0.416090472073033,0.0154058992055246,0.0888285382204182,3,4,23
Thymus,FA,ENSMUSG00000034023,Fancd2,211651,-1.292047164287,2.9830217329094804e-09,3.66450015022535e-07,3,4,23
Thymus,FA,ENSMUSG00000039187,Fanci,208836,-0.505962195747077,0.0006283797608266,0.0091741391262,3,4,23
Tibialis anterior,BER,ENSMUSG00000029591,Ung,22256,-0.626859623681827,0.0005549037343659,0.0130169676009963,1,1,9
Tibialis anterior,BER,ENSMUSG00000030271,Ogg1,18294,0.430072993951813,0.0030955243118151,0.0470934158902089,1,1,9
Tibialis anterior,BER,ENSMUSG00000032298,Neil1,72774,-0.169692912875635,0.0456800584038649,0.287784367944349,1,1,9
Tibialis anterior,BER,ENSMUSG00000035960,Apex1,11792,0.0695106247832128,0.442727205259927,0.847749987080625,1,1,9
Tibialis anterior,BER,ENSMUSG00000002963,Pnkp,59047,0.374428026698058,0.0012029435692254,0.0231423429508126,1,1,9
Tibialis anterior,BER,ENSMUSG00000024742,Fen1,14156,0.279236272842196,0.0005192439646678,0.0123859394458535,1,1,9
Tibialis anterior,NER,ENSMUSG00000028329,Xpa,22590,0.445502004274017,2.82304682830177e-05,0.0012452718868966,1,1,9
Tibialis anterior,NER,ENSMUSG00000030094,Xpc,22591,0.38289181047046,3.22145326231958e-09,8.11806222104534e-07,1,1,9
Tibialis anterior,NER,ENSMUSG00000028426,Rad23b,19359,0.185682425915947,0.0482295380196076,0.297392593949777,1,1,9
Tibialis anterior,NER,ENSMUSG00000031347,Cetn2,26370,-0.0207947040529412,0.735574913958439,0.974176146531091,1,1,9
Tibialis anterior,NER,ENSMUSG00000021694,Ercc8,71991,-0.169719317420706,0.0064242869128422,0.0781749215760864,1,1,9
Tibialis anterior,NER,ENSMUSG00000054051,Ercc6,319955,-0.0563470212369777,0.596373864009118,0.930178776108544,1,1,9
Tibialis anterior,NER,ENSMUSG00000024740,Ddb1,13194,0.180845007923517,0.125254726286958,0.501275240603054,1,1,9
