Group,TissueLabel,TissueOrder,Pathway,PathwayDisplay,PathwayOrder,ComponentOrder,ComponentOrderWithinPathway,RequestedComponent,MappingStatus,LookupMouseSymbol,OfficialMouseSymbol,DisplayComponent,EnsemblID,MGI_ID,EntrezID,log2FoldChange,tissue_meta_p,padj,P_lt_0_05,Log2FCDisplayed,Log2FCLabel,n_missions,n_analysis_units,expression_n_missions,expression_n_analysis_units,expression_n_flight_samples
Kidney,"Kidney
肾脏",14,FA,FA,8,70,11,MHF2,reviewed teacher label/alias -> official mouse symbol,Ciao2b,Ciao2b,Ciao2b,ENSMUSG00000031879,MGI:1915773,68523,-0.146427545850595,0.0309114033091837,0.373052645278946,TRUE,-0.146427545850595,-0.15,4,9,4,9,55
Kidney,"Kidney
肾脏",14,FA,FA,8,71,12,FAAP100,reviewed teacher label/alias -> official mouse symbol,Faap100,Faap100,Faap100,ENSMUSG00000025384,MGI:1919135,71885,0.0233330450499227,0.977460672692039,1,FALSE,,"",4,9,4,9,55
Kidney,"Kidney
肾脏",14,FA,FA,8,72,13,FAAP20,reviewed teacher label/alias -> official mouse symbol,Faap20,Faap20,Faap20,ENSMUSG00000073684,MGI:1914763,67513,-0.0382769812465736,0.997105909614479,1,FALSE,,"",4,9,4,9,55
Kidney,"Kidney
肾脏",14,FA,FA,8,73,14,FAAP24,reviewed teacher label/alias -> official mouse symbol,Faap24,Faap24,Faap24,ENSMUSG00000030493,MGI:2142208,101831,-0.0453997719667897,0.620104142150463,0.945797847425777,FALSE,,"",4,9,4,9,55
Kidney,"Kidney
肾脏",14,FA,FA,8,74,15,FANCD2,reviewed teacher label/alias -> official mouse symbol,Fancd2,Fancd2,Fancd2,ENSMUSG00000034023,MGI:2448480,211651,-0.142503525019761,0.388233178383053,0.83958808589223,FALSE,,"",4,9,4,9,55
Kidney,"Kidney
肾脏",14,FA,FA,8,75,16,FANCI,reviewed teacher label/alias -> official mouse symbol,Fanci,Fanci,Fanci,ENSMUSG00000039187,MGI:2384790,208836,0.01637732800203,0.216442013051689,0.716419099061658,FALSE,,"",4,9,4,9,55
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,BER,BER,5,30,1,UNG,reviewed teacher label/alias -> official mouse symbol,Ung,Ung,Ung,ENSMUSG00000029591,MGI:109352,22256,-0.596069774522556,0.00465586578807293,0.0904664604990983,TRUE,-0.596069774522556,-0.60,2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,BER,BER,5,31,2,OGG1,reviewed teacher label/alias -> official mouse symbol,Ogg1,Ogg1,Ogg1,ENSMUSG00000030271,MGI:1097693,18294,0.172293685562413,0.135002811307772,0.606124087445434,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,BER,BER,5,32,3,NEIL1,reviewed teacher label/alias -> official mouse symbol,Neil1,Neil1,Neil1,ENSMUSG00000032298,MGI:1920024,72774,0.228451589235781,0.0258400251278916,0.24949448130171,TRUE,0.228451589235781,+0.23,2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,BER,BER,5,34,5,APE1,reviewed teacher label/alias -> official mouse symbol,Apex1,Apex1,Apex1,ENSMUSG00000035960,MGI:88042,11792,-0.068984908408851,0.417029246212197,0.949652133670126,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,BER,BER,5,35,6,PNKP,reviewed teacher label/alias -> official mouse symbol,Pnkp,Pnkp,Pnkp,ENSMUSG00000002963,MGI:1891698,59047,0.369393925769446,0.000693127416612528,0.0268801686153247,TRUE,0.369393925769446,+0.37,2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,BER,BER,5,36,7,FEN1,reviewed teacher label/alias -> official mouse symbol,Fen1,Fen1,Fen1,ENSMUSG00000024742,MGI:102779,14156,0.118191698387234,0.469543149661989,0.988632020545416,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,37,1,XPA,reviewed teacher label/alias -> official mouse symbol,Xpa,Xpa,Xpa,ENSMUSG00000028329,MGI:99135,22590,0.304546779601655,0.00165531174410182,0.0483959523937557,TRUE,0.304546779601655,+0.30,2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,38,2,XPC,reviewed teacher label/alias -> official mouse symbol,Xpc,Xpc,Xpc,ENSMUSG00000030094,MGI:103557,22591,0.00902037248999815,0.901838175837561,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,39,3,RAD23B,reviewed teacher label/alias -> official mouse symbol,Rad23b,Rad23b,Rad23b,ENSMUSG00000028426,MGI:105128,19359,0.176023708959923,0.0789677577823217,0.462040153857287,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,40,4,CETN2,reviewed teacher label/alias -> official mouse symbol,Cetn2,Cetn2,Cetn2,ENSMUSG00000031347,MGI:1347085,26370,-0.334131986488848,0.00112903515424664,0.0371354962240818,TRUE,-0.334131986488848,-0.33,2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,41,5,CSA,reviewed teacher label/alias -> official mouse symbol,Ercc8,Ercc8,Ercc8,ENSMUSG00000021694,MGI:1919241,71991,0.035315396782093,0.678212747118331,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,42,6,CSB,reviewed teacher label/alias -> official mouse symbol,Ercc6,Ercc6,Ercc6,ENSMUSG00000054051,MGI:1100494,319955,0.0363719884184563,0.762643010388722,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,43,7,DDB1,reviewed teacher label/alias -> official mouse symbol,Ddb1,Ddb1,Ddb1,ENSMUSG00000024740,MGI:1202384,13194,0.0955180275804226,0.323185660548964,0.878055801674812,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,44,8,DDB2,reviewed teacher label/alias -> official mouse symbol,Ddb2,Ddb2,Ddb2,ENSMUSG00000002109,MGI:1355314,107986,0.154438704300727,0.119656879498785,0.568117949795666,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,45,9,XPB,reviewed teacher label/alias -> official mouse symbol,Ercc3,Ercc3,Ercc3,ENSMUSG00000024382,MGI:95414,13872,0.36928403717874,7.60157707615146e-06,0.00134605284640908,TRUE,0.36928403717874,+0.37,2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,46,10,XPD,reviewed teacher label/alias -> official mouse symbol,Ercc2,Ercc2,Ercc2,ENSMUSG00000030400,MGI:95413,13871,0.034362121416669,0.634367185050236,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,47,11,p8,reviewed teacher label/alias -> official mouse symbol,Gtf2h5,Gtf2h5,Gtf2h5,ENSMUSG00000034345,MGI:107227,66467,0.00863995447713199,0.946870534228784,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,48,12,p34,reviewed teacher label/alias -> official mouse symbol,Gtf2h3,Gtf2h3,Gtf2h3,ENSMUSG00000029387,MGI:1277143,209357,-0.0248289668155006,0.693258927833773,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,49,13,p44,reviewed teacher label/alias -> official mouse symbol,Gtf2h2,Gtf2h2,Gtf2h2,ENSMUSG00000021639,MGI:1345669,23894,0.218576453942204,0.0177103237815278,0.201062163737466,TRUE,0.218576453942204,+0.22,2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,50,14,p52,reviewed teacher label/alias -> official mouse symbol,Gtf2h4,Gtf2h4,Gtf2h4,ENSMUSG00000001524,MGI:1338799,14885,0.0811834187925211,0.524573031992778,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,51,15,p62,reviewed teacher label/alias -> official mouse symbol,Gtf2h1,Gtf2h1,Gtf2h1,ENSMUSG00000006599,MGI:1277216,14884,-0.217406319797243,0.018817501722769,0.208503251084046,TRUE,-0.217406319797243,-0.22,2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,52,16,ERCC1,reviewed teacher label/alias -> official mouse symbol,Ercc1,Ercc1,Ercc1,ENSMUSG00000003549,MGI:95412,13870,0.0446859844357735,0.664717043229849,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,53,17,XPF,reviewed teacher label/alias -> official mouse symbol,Ercc4,Ercc4,Ercc4,ENSMUSG00000022545,MGI:1354163,50505,0.21914227877446,0.0215149999112732,0.224686506862721,TRUE,0.21914227877446,+0.22,2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,NER,NER,6,54,18,XPG,reviewed teacher label/alias -> official mouse symbol,Ercc5,Ercc5,Ercc5,ENSMUSG00000026048,MGI:103582,22592,-0.0611985503535039,0.50489629383615,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,MMR,MMR,7,55,1,MSH1,teacher label corrected to mammalian MLH1; no mouse Msh1 record,Mlh1,Mlh1,Mlh1,ENSMUSG00000032498,MGI:101938,17350,0.0843744089539942,0.513381596932078,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,MMR,MMR,7,56,2,MSH2,reviewed teacher label/alias -> official mouse symbol,Msh2,Msh2,Msh2,ENSMUSG00000024151,MGI:101816,17685,0.159240600128475,0.0870830889578289,0.48734334518141,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,MMR,MMR,7,57,3,MSH3,reviewed teacher label/alias -> official mouse symbol,Msh3,Msh3,Msh3,ENSMUSG00000014850,MGI:109519,17686,0.263129132650167,0.0126204686571341,0.163972909571579,TRUE,0.263129132650167,+0.26,2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,MMR,MMR,7,58,4,MSH6,reviewed teacher label/alias -> official mouse symbol,Msh6,Msh6,Msh6,ENSMUSG00000005370,MGI:1343961,17688,-0.035487854138773,0.655511316993656,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,MMR,MMR,7,59,5,PMS2,reviewed teacher label/alias -> official mouse symbol,Pms2,Pms2,Pms2,ENSMUSG00000079109,MGI:104288,18861,0.141971681997946,0.211112274781939,0.745125497867055,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,60,1,FANCA,reviewed teacher label/alias -> official mouse symbol,Fanca,Fanca,Fanca,ENSMUSG00000032815,MGI:1341823,14087,-0.37717180308321,0.737848340621688,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,61,2,FANCB,reviewed teacher label/alias -> official mouse symbol,Fancb,Fancb,Fancb,ENSMUSG00000047757,MGI:2448558,237211,0.175822313347823,0.315984060095344,0.872037954517193,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,62,3,FANCC,reviewed teacher label/alias -> official mouse symbol,Fancc,Fancc,Fancc,ENSMUSG00000021461,MGI:95480,14088,-0.0580267300650948,0.770130846012379,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,63,4,FANCE,reviewed teacher label/alias -> official mouse symbol,Fance,Fance,Fance,ENSMUSG00000007570,MGI:1920025,72775,0.0911676237912188,0.459295984138679,0.979200499935534,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,64,5,FANCF,reviewed teacher label/alias -> official mouse symbol,Fancf,Fancf,Fancf,ENSMUSG00000092118,MGI:3689889,100040608,0.252638411428638,0.0826182640947204,0.474259601712396,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,65,6,FANCG,reviewed teacher label/alias -> official mouse symbol,Fancg,Fancg,Fancg,ENSMUSG00000028453,MGI:1926471,60534,0.128788201906429,0.546384483381087,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,66,7,FANCL,reviewed teacher label/alias -> official mouse symbol,Fancl,Fancl,Fancl,ENSMUSG00000004018,MGI:1914280,67030,0.0132863140535562,0.927810983039989,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,67,8,FANCT,reviewed teacher label/alias -> official mouse symbol,Ube2t,Ube2t,Ube2t,ENSMUSG00000026429,MGI:1914446,67196,-0.701841549194635,0.0476559156204403,0.354676856376197,TRUE,-0.701841549194635,-0.70,2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,68,9,FANCM,reviewed teacher label/alias -> official mouse symbol,Fancm,Fancm,Fancm,ENSMUSG00000055884,MGI:2442306,104806,0.300600024727218,0.138003413464375,0.613318152085153,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,69,10,MHF1,reviewed teacher label/alias -> official mouse symbol,Ciao1,Ciao1,Ciao1,ENSMUSG00000003662,MGI:1346998,26371,0.0967967822740484,0.386565753544058,0.923369711634255,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,70,11,MHF2,reviewed teacher label/alias -> official mouse symbol,Ciao2b,Ciao2b,Ciao2b,ENSMUSG00000031879,MGI:1915773,68523,0.0812222464201818,0.589448465681119,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,71,12,FAAP100,reviewed teacher label/alias -> official mouse symbol,Faap100,Faap100,Faap100,ENSMUSG00000025384,MGI:1919135,71885,0.342283417493861,0.0116404164232543,0.156629489629117,TRUE,0.342283417493861,+0.34,2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,72,13,FAAP20,reviewed teacher label/alias -> official mouse symbol,Faap20,Faap20,Faap20,ENSMUSG00000073684,MGI:1914763,67513,0.198346150206993,0.161321277140528,0.66087852662286,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,73,14,FAAP24,reviewed teacher label/alias -> official mouse symbol,Faap24,Faap24,Faap24,ENSMUSG00000030493,MGI:2142208,101831,0.0420555788297223,0.944544629607249,1,FALSE,,"",2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,74,15,FANCD2,reviewed teacher label/alias -> official mouse symbol,Fancd2,Fancd2,Fancd2,ENSMUSG00000034023,MGI:2448480,211651,-0.80983292046155,0.00924517395564168,0.137196929007968,TRUE,-0.80983292046155,-0.81,2,3,2,3,24
Left lobe of the liver,"Left lobe of the liver
肝左叶",15,FA,FA,8,75,16,FANCI,reviewed teacher label/alias -> official mouse symbol,Fanci,Fanci,Fanci,ENSMUSG00000039187,MGI:2384790,208836,-0.728590099840774,0.0911766462411256,0.497776226215581,FALSE,,"",2,3,2,3,24
Liver,"Liver
肝脏",16,BER,BER,5,30,1,UNG,reviewed teacher label/alias -> official mouse symbol,Ung,Ung,Ung,ENSMUSG00000029591,MGI:109352,22256,0.182001536238045,0.0261312137524922,1,TRUE,0.182001536238045,+0.18,3,5,3,5,19
Liver,"Liver
肝脏",16,BER,BER,5,31,2,OGG1,reviewed teacher label/alias -> official mouse symbol,Ogg1,Ogg1,Ogg1,ENSMUSG00000030271,MGI:1097693,18294,0.0962469348678939,0.313036614046663,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,BER,BER,5,32,3,NEIL1,reviewed teacher label/alias -> official mouse symbol,Neil1,Neil1,Neil1,ENSMUSG00000032298,MGI:1920024,72774,-0.0602952878740249,0.994245097469626,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,BER,BER,5,34,5,APE1,reviewed teacher label/alias -> official mouse symbol,Apex1,Apex1,Apex1,ENSMUSG00000035960,MGI:88042,11792,-0.083130040745671,0.634752563302273,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,BER,BER,5,35,6,PNKP,reviewed teacher label/alias -> official mouse symbol,Pnkp,Pnkp,Pnkp,ENSMUSG00000002963,MGI:1891698,59047,0.161224039782506,0.165441331962644,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,BER,BER,5,36,7,FEN1,reviewed teacher label/alias -> official mouse symbol,Fen1,Fen1,Fen1,ENSMUSG00000024742,MGI:102779,14156,0.0985979769106363,0.540715890789606,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,37,1,XPA,reviewed teacher label/alias -> official mouse symbol,Xpa,Xpa,Xpa,ENSMUSG00000028329,MGI:99135,22590,0.138477188737928,0.790922031807418,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,38,2,XPC,reviewed teacher label/alias -> official mouse symbol,Xpc,Xpc,Xpc,ENSMUSG00000030094,MGI:103557,22591,0.0206507111045249,0.959728228154333,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,39,3,RAD23B,reviewed teacher label/alias -> official mouse symbol,Rad23b,Rad23b,Rad23b,ENSMUSG00000028426,MGI:105128,19359,0.00164205592469274,0.39310007731176,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,40,4,CETN2,reviewed teacher label/alias -> official mouse symbol,Cetn2,Cetn2,Cetn2,ENSMUSG00000031347,MGI:1347085,26370,0.0565072548057389,0.530804937217207,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,41,5,CSA,reviewed teacher label/alias -> official mouse symbol,Ercc8,Ercc8,Ercc8,ENSMUSG00000021694,MGI:1919241,71991,-0.016221372698959,0.2959680739543,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,42,6,CSB,reviewed teacher label/alias -> official mouse symbol,Ercc6,Ercc6,Ercc6,ENSMUSG00000054051,MGI:1100494,319955,0.021765088187607,0.885608196964666,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,43,7,DDB1,reviewed teacher label/alias -> official mouse symbol,Ddb1,Ddb1,Ddb1,ENSMUSG00000024740,MGI:1202384,13194,0.0472804029377398,0.905836059200425,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,44,8,DDB2,reviewed teacher label/alias -> official mouse symbol,Ddb2,Ddb2,Ddb2,ENSMUSG00000002109,MGI:1355314,107986,0.10106294773784,0.872276875778247,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,45,9,XPB,reviewed teacher label/alias -> official mouse symbol,Ercc3,Ercc3,Ercc3,ENSMUSG00000024382,MGI:95414,13872,-0.0589143003119741,0.570199986088132,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,46,10,XPD,reviewed teacher label/alias -> official mouse symbol,Ercc2,Ercc2,Ercc2,ENSMUSG00000030400,MGI:95413,13871,0.0591388534789404,0.876579335316663,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,47,11,p8,reviewed teacher label/alias -> official mouse symbol,Gtf2h5,Gtf2h5,Gtf2h5,ENSMUSG00000034345,MGI:107227,66467,0.0411725662951115,0.386199625987824,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,48,12,p34,reviewed teacher label/alias -> official mouse symbol,Gtf2h3,Gtf2h3,Gtf2h3,ENSMUSG00000029387,MGI:1277143,209357,0.207538569973846,0.337875902593286,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,49,13,p44,reviewed teacher label/alias -> official mouse symbol,Gtf2h2,Gtf2h2,Gtf2h2,ENSMUSG00000021639,MGI:1345669,23894,-0.056883186399252,0.938640557620129,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,50,14,p52,reviewed teacher label/alias -> official mouse symbol,Gtf2h4,Gtf2h4,Gtf2h4,ENSMUSG00000001524,MGI:1338799,14885,0.0338096758921935,0.688622626317427,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,51,15,p62,reviewed teacher label/alias -> official mouse symbol,Gtf2h1,Gtf2h1,Gtf2h1,ENSMUSG00000006599,MGI:1277216,14884,-0.0261198339570602,0.988026850941228,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,52,16,ERCC1,reviewed teacher label/alias -> official mouse symbol,Ercc1,Ercc1,Ercc1,ENSMUSG00000003549,MGI:95412,13870,0.151589113262439,0.406499405366172,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,53,17,XPF,reviewed teacher label/alias -> official mouse symbol,Ercc4,Ercc4,Ercc4,ENSMUSG00000022545,MGI:1354163,50505,0.0910891741419552,0.395361939421287,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,NER,NER,6,54,18,XPG,reviewed teacher label/alias -> official mouse symbol,Ercc5,Ercc5,Ercc5,ENSMUSG00000026048,MGI:103582,22592,0.0741561125826682,0.434747726521969,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,MMR,MMR,7,55,1,MSH1,teacher label corrected to mammalian MLH1; no mouse Msh1 record,Mlh1,Mlh1,Mlh1,ENSMUSG00000032498,MGI:101938,17350,0.070758525871378,0.505567069765795,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,MMR,MMR,7,56,2,MSH2,reviewed teacher label/alias -> official mouse symbol,Msh2,Msh2,Msh2,ENSMUSG00000024151,MGI:101816,17685,-0.0685320061712729,0.994220617300553,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,MMR,MMR,7,57,3,MSH3,reviewed teacher label/alias -> official mouse symbol,Msh3,Msh3,Msh3,ENSMUSG00000014850,MGI:109519,17686,0.0258336261309565,0.954479575111302,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,MMR,MMR,7,58,4,MSH6,reviewed teacher label/alias -> official mouse symbol,Msh6,Msh6,Msh6,ENSMUSG00000005370,MGI:1343961,17688,-0.0365918842311285,0.225176300978119,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,MMR,MMR,7,59,5,PMS2,reviewed teacher label/alias -> official mouse symbol,Pms2,Pms2,Pms2,ENSMUSG00000079109,MGI:104288,18861,-0.129492439767905,0.259320792604699,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,FA,FA,8,60,1,FANCA,reviewed teacher label/alias -> official mouse symbol,Fanca,Fanca,Fanca,ENSMUSG00000032815,MGI:1341823,14087,0.031109702757155,0.808828148712976,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,FA,FA,8,61,2,FANCB,reviewed teacher label/alias -> official mouse symbol,Fancb,Fancb,Fancb,ENSMUSG00000047757,MGI:2448558,237211,0.0739942037257618,0.943176023739736,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,FA,FA,8,62,3,FANCC,reviewed teacher label/alias -> official mouse symbol,Fancc,Fancc,Fancc,ENSMUSG00000021461,MGI:95480,14088,0.246851156574787,0.461606328061021,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,FA,FA,8,63,4,FANCE,reviewed teacher label/alias -> official mouse symbol,Fance,Fance,Fance,ENSMUSG00000007570,MGI:1920025,72775,0.0319481709399013,0.763901357063215,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,FA,FA,8,64,5,FANCF,reviewed teacher label/alias -> official mouse symbol,Fancf,Fancf,Fancf,ENSMUSG00000092118,MGI:3689889,100040608,0.0162889301677237,0.720816343285194,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,FA,FA,8,65,6,FANCG,reviewed teacher label/alias -> official mouse symbol,Fancg,Fancg,Fancg,ENSMUSG00000028453,MGI:1926471,60534,-0.137729542424261,0.708279038535511,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,FA,FA,8,66,7,FANCL,reviewed teacher label/alias -> official mouse symbol,Fancl,Fancl,Fancl,ENSMUSG00000004018,MGI:1914280,67030,-0.0470487538162575,0.691858695939288,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,FA,FA,8,67,8,FANCT,reviewed teacher label/alias -> official mouse symbol,Ube2t,Ube2t,Ube2t,ENSMUSG00000026429,MGI:1914446,67196,-0.162642986807918,0.499774799519796,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,FA,FA,8,68,9,FANCM,reviewed teacher label/alias -> official mouse symbol,Fancm,Fancm,Fancm,ENSMUSG00000055884,MGI:2442306,104806,0.205590156143327,0.177887549059379,1,FALSE,,"",3,5,3,5,19
Liver,"Liver
肝脏",16,FA,FA,8,69,10,MHF1,reviewed teacher label/alias -> official mouse symbol,Ciao1,Ciao1,Ciao1,ENSMUSG00000003662,MGI:1346998,26371,0.091547098493665,0.528069038510121,1,FALSE,,"",3,5,3,5,19
