analysis_tissue,pathway_1_key,pathway_2_key,fisher_z,z_capped
Femoral lateral skin,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.5947920334369182,False
Gastrocnemius,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.47524104831121716,False
Heart / Heart right ventricle,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.14030745261434424,False
Kidney,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.11946847246802564,False
Left lobe of the liver,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.1364935515899012,False
Liver,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.4661553955291694,False
Lung,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.11256089566315775,False
Mammary gland,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.5058004558392399,False
Optic nerve,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.8673005276940532,False
Quadriceps femoris,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,-0.2377118483575374,False
Retina,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.13637024622679092,False
Soleus,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.5417665909204947,False
Spleen,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.2732718531840349,False
Spleen-distal,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.40218640783508486,False
Thymus,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,-0.03163109838898321,False
Tibialis anterior,DNA_damage_tolerance_GO0006301,cell_death_GO0008219,0.3845665437689337,False
Adrenal gland,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.601986402162968,False
Bone marrow,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.2630465479483895,False
Cecum,telomere_maintenance_GO0043247,telomere_region_GO0000781,1.4722194895832204,False
Cerebellum,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.34657359027997264,False
Dorsal skin,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.9913873717777241,False
Extensor digitorum longus,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.47134537829918743,False
Eye,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.21222050478358503,False
Femoral lateral skin,telomere_maintenance_GO0043247,telomere_region_GO0000781,1.4722194895832204,False
Gastrocnemius,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.4602685113778031,False
Heart / Heart right ventricle,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.05459964598249599,False
Kidney,telomere_maintenance_GO0043247,telomere_region_GO0000781,-0.23138784210435392,False
Left lobe of the liver,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.2540219904020569,False
Liver,telomere_maintenance_GO0043247,telomere_region_GO0000781,-0.14665650309692063,False
Lung,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.18903306696002498,False
Mammary gland,telomere_maintenance_GO0043247,telomere_region_GO0000781,-0.018183822085437423,False
Optic nerve,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.6931471805599453,False
Quadriceps femoris,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.44365159750045147,False
Retina,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.5212088651622339,False
Soleus,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.4679389325747299,False
Spleen,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.36544375427139614,False
Spleen-distal,telomere_maintenance_GO0043247,telomere_region_GO0000781,-0.2281187167407938,False
Thymus,telomere_maintenance_GO0043247,telomere_region_GO0000781,1.1850948590378594,False
Tibialis anterior,telomere_maintenance_GO0043247,telomere_region_GO0000781,0.13413199329733966,False
Adrenal gland,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.11701467947973042,False
Bone marrow,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.32529378307057466,False
Cecum,telomere_maintenance_GO0043247,cell_cycle_GO0007049,1.0986122886681098,False
Cerebellum,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.642599122124261,False
Dorsal skin,telomere_maintenance_GO0043247,cell_cycle_GO0007049,1.3463643732038884,False
Extensor digitorum longus,telomere_maintenance_GO0043247,cell_cycle_GO0007049,-0.9648413062167783,False
Eye,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.1279666870686003,False
Femoral lateral skin,telomere_maintenance_GO0043247,cell_cycle_GO0007049,1.3907388348285135,False
Gastrocnemius,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.06676569631226131,False
Heart / Heart right ventricle,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.10339720665634014,False
Kidney,telomere_maintenance_GO0043247,cell_cycle_GO0007049,-0.07452438517043244,False
Left lobe of the liver,telomere_maintenance_GO0043247,cell_cycle_GO0007049,-0.011304829384064193,False
Liver,telomere_maintenance_GO0043247,cell_cycle_GO0007049,-0.40911302278261336,False
Lung,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.2630465479483895,False
Mammary gland,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.41645456146755194,False
Optic nerve,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.5493061443340549,False
Quadriceps femoris,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.6931471805599453,False
Retina,telomere_maintenance_GO0043247,cell_cycle_GO0007049,-0.38484870418461375,False
Soleus,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.044404807600615735,False
Spleen,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.2554128118829953,False
Spleen-distal,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.40218640783508486,False
Thymus,telomere_maintenance_GO0043247,cell_cycle_GO0007049,0.6974815730281686,False
Tibialis anterior,telomere_maintenance_GO0043247,cell_cycle_GO0007049,-0.36544375427139614,False
Adrenal gland,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.47988792190694696,False
Bone marrow,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.2027325540540822,False
Cecum,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.8673005276940532,False
Cerebellum,telomere_maintenance_GO0043247,DNA_replication_GO0006260,1.0986122886681098,False
Dorsal skin,telomere_maintenance_GO0043247,DNA_replication_GO0006260,1.0631705319803249,False
Extensor digitorum longus,telomere_maintenance_GO0043247,DNA_replication_GO0006260,-0.20645557944612145,False
Eye,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.13721842285088015,False
Femoral lateral skin,telomere_maintenance_GO0043247,DNA_replication_GO0006260,1.683647914993237,False
Gastrocnemius,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.30619291195774345,False
Heart / Heart right ventricle,telomere_maintenance_GO0043247,DNA_replication_GO0006260,-0.006060680266172405,False
Kidney,telomere_maintenance_GO0043247,DNA_replication_GO0006260,-0.11398314051663012,False
Left lobe of the liver,telomere_maintenance_GO0043247,DNA_replication_GO0006260,-0.04437693383818109,False
Liver,telomere_maintenance_GO0043247,DNA_replication_GO0006260,-0.3947391447491887,False
Lung,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.14833112412968266,False
Mammary gland,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.5863601304109157,False
Optic nerve,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.8673005276940532,False
Quadriceps femoris,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.40396134757618674,False
Retina,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.21190712338818046,False
Soleus,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.2717171025420905,False
Spleen,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.2913026530800607,False
Spleen-distal,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.17760163666363807,False
Thymus,telomere_maintenance_GO0043247,DNA_replication_GO0006260,0.8821802475199704,False
Tibialis anterior,telomere_maintenance_GO0043247,DNA_replication_GO0006260,-0.2913026530800607,False
Adrenal gland,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,-0.05500044760716425,False
Bone marrow,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,0.39007927877478754,False
Cecum,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,1.4722194895832204,False
Cerebellum,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,0.3845665437689337,False
Dorsal skin,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,1.4376055588327414,False
Extensor digitorum longus,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,-0.5119055377927056,False
Eye,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,0.045485889102863344,False
Femoral lateral skin,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,0.42364893019360184,False
Gastrocnemius,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,0.06676569631226131,False
Heart / Heart right ventricle,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,0.10339720665634014,False
Kidney,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,-0.012771257077257927,False
Left lobe of the liver,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,0.04611962784972431,False
Liver,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,-0.014036009389343199,False
Lung,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,-0.2489762104148923,False
Mammary gland,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,0.15269082477559093,False
Optic nerve,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,0.5493061443340549,False
Quadriceps femoris,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,0.10033534773107558,False
Retina,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,-0.28725816399061116,False
Soleus,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,-0.29630297566903396,False
Spleen,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,-0.34657359027997264,False
Spleen-distal,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,0.36027307737402986,False
Thymus,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,0.2702247915996416,False
Tibialis anterior,telomere_maintenance_GO0043247,DNA_templated_transcription_GO0006351,-0.1511404359364668,False
Adrenal gland,telomere_maintenance_GO0043247,translation_GO0006412,-0.0814986419837759,False
Bone marrow,telomere_maintenance_GO0043247,translation_GO0006412,0.6081976621622465,False
Cecum,telomere_maintenance_GO0043247,translation_GO0006412,5.0,True
Cerebellum,telomere_maintenance_GO0043247,translation_GO0006412,0.5493061443340549,False
Dorsal skin,telomere_maintenance_GO0043247,translation_GO0006412,1.7041738415723402,False
Extensor digitorum longus,telomere_maintenance_GO0043247,translation_GO0006412,-0.010714695727949562,False
Eye,telomere_maintenance_GO0043247,translation_GO0006412,0.36027307737402986,False
Femoral lateral skin,telomere_maintenance_GO0043247,translation_GO0006412,0.8047189562170501,False
Gastrocnemius,telomere_maintenance_GO0043247,translation_GO0006412,0.1651208434352884,False
Heart / Heart right ventricle,telomere_maintenance_GO0043247,translation_GO0006412,-0.27980789396771133,False
Kidney,telomere_maintenance_GO0043247,translation_GO0006412,0.856210641733628,False
Left lobe of the liver,telomere_maintenance_GO0043247,translation_GO0006412,0.026092876585285106,False
Liver,telomere_maintenance_GO0043247,translation_GO0006412,-0.0985635528224667,False
Lung,telomere_maintenance_GO0043247,translation_GO0006412,0.2915018007307597,False
Mammary gland,telomere_maintenance_GO0043247,translation_GO0006412,1.0819994648539495,False
Optic nerve,telomere_maintenance_GO0043247,translation_GO0006412,1.4722194895832204,False
Quadriceps femoris,telomere_maintenance_GO0043247,translation_GO0006412,1.0986122886681098,False
Retina,telomere_maintenance_GO0043247,translation_GO0006412,0.2786690095815279,False
Soleus,telomere_maintenance_GO0043247,translation_GO0006412,0.5921996128429889,False
Spleen,telomere_maintenance_GO0043247,translation_GO0006412,0.44365159750045147,False
Spleen-distal,telomere_maintenance_GO0043247,translation_GO0006412,0.430884946497869,False
Thymus,telomere_maintenance_GO0043247,translation_GO0006412,0.15235372200777278,False
Tibialis anterior,telomere_maintenance_GO0043247,translation_GO0006412,0.48470027859405174,False
Adrenal gland,telomere_maintenance_GO0043247,mitochondrion_GO0005739,-0.11256089566315775,False
Bone marrow,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.6931471805599453,False
Cecum,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.0,False
Cerebellum,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.5058004558392399,False
Dorsal skin,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.9400852132860541,False
Extensor digitorum longus,telomere_maintenance_GO0043247,mitochondrion_GO0005739,-0.16211983409278927,False
Eye,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.3499865728151726,False
Femoral lateral skin,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.5947920334369182,False
Gastrocnemius,telomere_maintenance_GO0043247,mitochondrion_GO0005739,-0.15269082477559093,False
Heart / Heart right ventricle,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.05459964598249599,False
Kidney,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.7776761475576477,False
Left lobe of the liver,telomere_maintenance_GO0043247,mitochondrion_GO0005739,-0.2792101652653245,False
Liver,telomere_maintenance_GO0043247,mitochondrion_GO0005739,-0.4770272133998946,False
Lung,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.05941045923440175,False
Mammary gland,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.9905007344332917,False
Optic nerve,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.6931471805599453,False
Quadriceps femoris,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.5947920334369182,False
Retina,telomere_maintenance_GO0043247,mitochondrion_GO0005739,-0.15070327743867337,False
Soleus,telomere_maintenance_GO0043247,mitochondrion_GO0005739,-0.35355586045515885,False
Spleen,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.2201559197191663,False
Spleen-distal,telomere_maintenance_GO0043247,mitochondrion_GO0005739,0.9101664208360555,False
Thymus,telomere_maintenance_GO0043247,mitochondrion_GO0005739,-0.44764403312546425,False
Tibialis anterior,telomere_maintenance_GO0043247,mitochondrion_GO0005739,-1.0121908822484043,False
Adrenal gland,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.13935670123451027,False
Bone marrow,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.2027325540540822,False
Cecum,telomere_maintenance_GO0043247,mechanosensation_GO0050954,0.8673005276940532,False
Cerebellum,telomere_maintenance_GO0043247,mechanosensation_GO0050954,0.4639933858186732,False
Dorsal skin,telomere_maintenance_GO0043247,mechanosensation_GO0050954,1.158926282562417,False
Extensor digitorum longus,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.49821765961393866,False
Eye,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.19328047673450588,False
Femoral lateral skin,telomere_maintenance_GO0043247,mechanosensation_GO0050954,0.5058004558392399,False
Gastrocnemius,telomere_maintenance_GO0043247,mechanosensation_GO0050954,0.2929508251031739,False
Heart / Heart right ventricle,telomere_maintenance_GO0043247,mechanosensation_GO0050954,0.2929508251031739,False
Kidney,telomere_maintenance_GO0043247,mechanosensation_GO0050954,0.05561281755511219,False
Left lobe of the liver,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.4885231359474766,False
Liver,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.3584631861630297,False
Lung,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.2396496850596084,False
Mammary gland,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.4602685113778031,False
Optic nerve,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-1.4722194895832204,False
Quadriceps femoris,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.2913026530800607,False
Retina,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.5599448435576972,False
Soleus,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-1.3080339056952799,False
Spleen,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.746962512656128,False
Spleen-distal,telomere_maintenance_GO0043247,mechanosensation_GO0050954,0.2027325540540822,False
Thymus,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.254359070713213,False
Tibialis anterior,telomere_maintenance_GO0043247,mechanosensation_GO0050954,-0.9359010884507956,False
Adrenal gland,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,0.1935915316353576,False
Bone marrow,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,0.6931471805599453,False
Cecum,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,0.5493061443340549,False
Cerebellum,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,0.5273245826234969,False
Dorsal skin,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,1.6865324274354576,False
Extensor digitorum longus,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,-0.7940802569934077,False
Eye,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,0.17447644892241104,False
Femoral lateral skin,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,0.7752987062055835,False
Gastrocnemius,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,0.1279666870686003,False
Heart / Heart right ventricle,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,0.006060680266172405,False
Kidney,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,0.12840673990334198,False
Left lobe of the liver,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,-0.3143043297111871,False
Liver,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,-0.4029334571298911,False
Lung,telomere_maintenance_GO0043247,cytoskeleton_GO0005856,-0.09478836383756327,False
