sample_column,sample_name_normalized,mouse_id,sample_status,isa_spaceflight_raw,isa_status_matches_analysis,sample_is_technical_replicate,Group,analysis_unit_id,accession,input_relative_path,mission_cluster,mission_source,api_mission_names,source_space_mission_raw,launch_mission_raw,launch_mission_conflict,sex,sex_raw,age_value_raw,age_unit_raw,age_raw,age_label,age_order_weeks,age_is_range,age_source_field,organism_raw,source_material_type,metadata_match_method,isa_source_table,metadata_zip_filename,metadata_zip_sha256,euthanasia_after_landing_days,euthanasia_timing_category,euthanasia_scope
MHU-8_ON_FLT_FLT05,MHU-8_ON_FLT_FLT05,MHU-8_FLT05,Flight,Space Flight,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_FLT_FLT09,MHU-8_ON_FLT_FLT09,MHU-8_FLT09,Flight,Space Flight,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_FLT_FLT13,MHU-8_ON_FLT_FLT13,MHU-8_FLT13,Flight,Space Flight,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_FLT_FLT17,MHU-8_ON_FLT_FLT17,MHU-8_FLT17,Flight,Space Flight,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_FLT_FLT21,MHU-8_ON_FLT_FLT21,MHU-8_FLT21,Flight,Space Flight,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_HGC_HGC01,MHU-8_ON_HGC_HGC01,MHU-8_HGC01,Ground,Ground Control,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_HGC_HGC02,MHU-8_ON_HGC_HGC02,MHU-8_HGC02,Ground,Ground Control,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_HGC_HGC03,MHU-8_ON_HGC_HGC03,MHU-8_HGC03,Ground,Ground Control,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_HGC_HGC04,MHU-8_ON_HGC_HGC04,MHU-8_HGC04,Ground,Ground Control,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_HGC_HGC05,MHU-8_ON_HGC_HGC05,MHU-8_HGC05,Ground,Ground Control,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_HGC_HGC06,MHU-8_ON_HGC_HGC06,MHU-8_HGC06,Ground,Ground Control,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_HGC_HGC07,MHU-8_ON_HGC_HGC07,MHU-8_HGC07,Ground,Ground Control,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_HGC_HGC08,MHU-8_ON_HGC_HGC08,MHU-8_HGC08,Ground,Ground Control,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_HGC_HGC09,MHU-8_ON_HGC_HGC09,MHU-8_HGC09,Ground,Ground Control,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_HGC_HGC10,MHU-8_ON_HGC_HGC10,MHU-8_HGC10,Ground,Ground Control,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_HGC_HGC11,MHU-8_ON_HGC_HGC11,MHU-8_HGC11,Ground,Ground Control,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
MHU-8_ON_HGC_HGC12,MHU-8_ON_HGC_HGC12,MHU-8_HGC12,Ground,Ground Control,TRUE,FALSE,Optic nerve,OSD-759,OSD-759,02_processed_data/osdr_processed/OSD-759/GLDS-665_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-27,OSDR dataset API: single mission,SpaceX-27,,,FALSE,Male,Male,11 - 12,week,11 - 12 {week},11–12 wk,11.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right optic nerve,exact ISA Sample Name,s_OSD-759.txt,OSD-759_metadata_OSD-759-ISA.zip,8bfa05c335f52a1bf14455e003a6f5960e97ca97c15ec84c7208aab798d97322,,not_stated,n/a
RR23_R-SLS_FLT_F1_techrep1,RR23_R-SLS_FLT_F1_techrep1,RR-23_F1,Flight,Space Flight,TRUE,TRUE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_FLT_F2,RR23_R-SLS_FLT_F2,RR-23_F2,Flight,Space Flight,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_FLT_F3,RR23_R-SLS_FLT_F3,RR-23_F3,Flight,Space Flight,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_FLT_F4,RR23_R-SLS_FLT_F4,RR-23_F4,Flight,Space Flight,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_FLT_F5,RR23_R-SLS_FLT_F5,RR-23_F5,Flight,Space Flight,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_FLT_F6,RR23_R-SLS_FLT_F6,RR-23_F6,Flight,Space Flight,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_FLT_F7,RR23_R-SLS_FLT_F7,RR-23_F7,Flight,Space Flight,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_FLT_F8,RR23_R-SLS_FLT_F8,RR-23_F8,Flight,Space Flight,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_FLT_F9,RR23_R-SLS_FLT_F9,RR-23_F9,Flight,Space Flight,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_GC_G1_techrep1,RR23_R-SLS_GC_G1_techrep1,RR-23_GC1,Ground,Ground Control,TRUE,TRUE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_GC_G2,RR23_R-SLS_GC_G2,RR-23_GC2,Ground,Ground Control,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_GC_G3,RR23_R-SLS_GC_G3,RR-23_GC3,Ground,Ground Control,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_GC_G4,RR23_R-SLS_GC_G4,RR-23_GC4,Ground,Ground Control,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_GC_G5,RR23_R-SLS_GC_G5,RR-23_GC5,Ground,Ground Control,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_GC_G6,RR23_R-SLS_GC_G6,RR-23_GC6,Ground,Ground Control,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_GC_G7,RR23_R-SLS_GC_G7,RR-23_GC7,Ground,Ground Control,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_GC_G8,RR23_R-SLS_GC_G8,RR-23_GC8,Ground,Ground Control,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RR23_R-SLS_GC_G9,RR23_R-SLS_GC_G9,RR-23_GC9,Ground,Ground Control,TRUE,FALSE,Soleus,OSD-770,OSD-770,02_processed_data/osdr_processed/OSD-770/GLDS-673_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-21,OSDR dataset API: single mission,SpaceX-21,,,FALSE,Male,Male,16 - 17,week,16 - 17 {week},16–17 wk,16.5,TRUE,Characteristics[Age at Launch],Mus musculus,Right soleus,exact ISA Sample Name,s_OSD-770.txt,OSD-770_metadata_OSD-770-ISA.zip,8943abfbc918f4973635d3d26843434c5ab4a13fbfed818e4b76f7a5161382a5,1,post_landing_date_derived,flight (GC/VIV are controls)
RRRM2_R-KDN_FLT_LAR_OLD_FO1,RRRM2_R-KDN_FLT_LAR_OLD_FO1,RRRM-2_FL_LAR_01,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-771,OSD-771,02_processed_data/osdr_processed/OSD-771/GLDS-674_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-18,OSDR dataset API: single mission,SpaceX-18,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Factor Value[Age],Mus musculus,Right kidney,exact ISA Sample Name,s_OSD-771.txt,OSD-771_metadata_OSD-771-ISA.zip,b7f0a4170b99ac5138fda6186acf822276d12df21e1564817dbf871ff11c58a4,24,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM2_R-KDN_FLT_LAR_OLD_FO17,RRRM2_R-KDN_FLT_LAR_OLD_FO17,RRRM-2_FL_LAR_17,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-771,OSD-771,02_processed_data/osdr_processed/OSD-771/GLDS-674_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-18,OSDR dataset API: single mission,SpaceX-18,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Factor Value[Age],Mus musculus,Right kidney,exact ISA Sample Name,s_OSD-771.txt,OSD-771_metadata_OSD-771-ISA.zip,b7f0a4170b99ac5138fda6186acf822276d12df21e1564817dbf871ff11c58a4,24,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM2_R-KDN_FLT_LAR_OLD_FO5,RRRM2_R-KDN_FLT_LAR_OLD_FO5,RRRM-2_FL_LAR_05,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-771,OSD-771,02_processed_data/osdr_processed/OSD-771/GLDS-674_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-18,OSDR dataset API: single mission,SpaceX-18,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Factor Value[Age],Mus musculus,Right kidney,exact ISA Sample Name,s_OSD-771.txt,OSD-771_metadata_OSD-771-ISA.zip,b7f0a4170b99ac5138fda6186acf822276d12df21e1564817dbf871ff11c58a4,24,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
RRRM2_R-KDN_FLT_LAR_YNG_FY12,RRRM2_R-KDN_FLT_LAR_YNG_FY12,RRRM-2_FL_LAR_12,Flight,Space Flight,TRUE,FALSE,Kidney,OSD-771,OSD-771,02_processed_data/osdr_processed/OSD-771/GLDS-674_rna_seq_differential_expression_GLbulkRNAseq.csv,SpaceX-18,OSDR dataset API: single mission,SpaceX-18,,,FALSE,Female,Female,12,week,12 {week},12 wk,12,FALSE,Factor Value[Age],Mus musculus,Right kidney,exact ISA Sample Name,s_OSD-771.txt,OSD-771_metadata_OSD-771-ISA.zip,b7f0a4170b99ac5138fda6186acf822276d12df21e1564817dbf871ff11c58a4,24,post_landing,flight_LAR only (ISS-T subgroup on-orbit)
