ComponentOrder,Group,Pathway,PathwayOrder,PathwayDisplay,ComponentOrderWithinPathway,RequestedComponent,MappingStatus,DisplayComponent,OfficialMouseSymbol,EnsemblID,MGI_ID,EntrezID,TissueYARNNormalizedLog2,TissueInputExpressionLog2,TissueSourceExpressionPlus1,MissionN,ObservedMissionN,AnalysisUnitN,FlightSampleN,TissueChinese,TissueLabel,TissueOrder,LookupMouseSymbol,GeneBiotype,Sheet,RowInSheet,PlotPathwayDisplay,PlotComponentOrder
6,Liver,NHEJ,1,NHEJ,6,XRCC4,reviewed teacher label/alias -> official mouse symbol,Xrcc4,Xrcc4,ENSMUSG00000021615,MGI:1333799,108138,7.55456188164178,7.33197218274955,186.659965149978,3,3,5,19,肝脏,"Liver
肝脏",17,Xrcc4,protein_coding,DSB,6,NHEJ,6
7,Liver,NHEJ,1,NHEJ,7,Ligase IV,reviewed teacher label/alias -> official mouse symbol,Lig4,Lig4,ENSMUSG00000049717,MGI:1335098,319583,7.28478206963445,7.0913939611144,144.31334073765,3,3,5,19,肝脏,"Liver
肝脏",17,Lig4,protein_coding,DSB,7,NHEJ,7
8,Liver,HR,2,HR,1,PRA1,teacher PRA label interpreted as RPA subunit (RPA1/RPA2/RPA3),Rpa1,Rpa1,ENSMUSG00000000751,MGI:1915525,68275,9.92692014115788,9.74200109104899,994.159839582202,3,3,5,19,肝脏,"Liver
肝脏",17,Rpa1,protein_coding,DSB,8,HR,8
9,Liver,HR,2,HR,2,PRA2,teacher PRA label interpreted as RPA subunit (RPA1/RPA2/RPA3),Rpa2,Rpa2,ENSMUSG00000028884,MGI:1339939,19891,7.33850683444777,7.1134667329065,151.875674658236,3,3,5,19,肝脏,"Liver
肝脏",17,Rpa2,protein_coding,DSB,9,HR,9
10,Liver,HR,2,HR,3,PRA3,teacher PRA label interpreted as RPA subunit (RPA1/RPA2/RPA3),Rpa3,Rpa3,ENSMUSG00000012483,MGI:1915490,68240,7.7377635577174,7.51991590935892,290.68105615433,3,3,5,19,肝脏,"Liver
肝脏",17,Rpa3,protein_coding,DSB,10,HR,10
11,Liver,HR,2,HR,4,BRCA1,reviewed teacher label/alias -> official mouse symbol,Brca1,Brca1,ENSMUSG00000017146,MGI:104537,12189,6.84050204131859,6.59721256766799,120.930236050577,3,3,5,19,肝脏,"Liver
肝脏",17,Brca1,protein_coding,DSB,11,HR,11
12,Liver,HR,2,HR,5,BRCA2,reviewed teacher label/alias -> official mouse symbol,Brca2,Brca2,ENSMUSG00000041147,MGI:109337,12190,7.19415796634797,6.96319387964721,177.278663686372,3,3,5,19,肝脏,"Liver
肝脏",17,Brca2,protein_coding,DSB,12,HR,12
13,Liver,HR,2,HR,6,BARD1,reviewed teacher label/alias -> official mouse symbol,Bard1,Bard1,ENSMUSG00000026196,MGI:1328361,12021,3.91138015873328,3.55113334001826,17.4217074961113,3,3,5,19,肝脏,"Liver
肝脏",17,Bard1,protein_coding,DSB,13,HR,13
14,Liver,HR,2,HR,7,PALB2,reviewed teacher label/alias -> official mouse symbol,Palb2,Palb2,ENSMUSG00000044702,MGI:3040695,233826,4.63305142793388,4.2649063515826,25.3073912144844,3,3,5,19,肝脏,"Liver
肝脏",17,Palb2,protein_coding,DSB,14,HR,14
15,Liver,HR,2,HR,8,BLM,reviewed teacher label/alias -> official mouse symbol,Blm,Blm,ENSMUSG00000030528,MGI:1328362,12144,6.09482771133342,5.82148160354811,79.6979424013492,3,3,5,19,肝脏,"Liver
肝脏",17,Blm,protein_coding,DSB,15,HR,15
16,Liver,HR,2,HR,9,Rad51,reviewed teacher label/alias -> official mouse symbol,Rad51,Rad51,ENSMUSG00000027323,MGI:97890,19361,4.13576352884953,3.81607209533218,17.5278425486245,3,3,5,19,肝脏,"Liver
肝脏",17,Rad51,protein_coding,DSB,16,HR,16
17,Liver,HR,2,HR,10,Rad54,reviewed teacher label/alias -> official mouse symbol,Rad54l,Rad54l,ENSMUSG00000028702,MGI:894697,19366,3.67279562793028,3.33816499985608,13.2188434932034,3,3,5,19,肝脏,"Liver
肝脏",17,Rad54l,protein_coding,DSB,17,HR,17
23,Liver,HR_A-EJ,3,HR–A-EJ,4,Exo1,reviewed teacher label/alias -> official mouse symbol,Exo1,Exo1,ENSMUSG00000039748,MGI:1349427,26909,2.38851243627824,2.26519027103362,7.80494031684255,3,3,5,19,肝脏,"Liver
肝脏",17,Exo1,protein_coding,DSB,23,HR,18
24,Liver,HR_A-EJ,3,HR–A-EJ,5,DNA2,reviewed teacher label/alias -> official mouse symbol,Dna2,Dna2,ENSMUSG00000036875,MGI:2443732,327762,8.31297911236172,8.13377599930903,335.641953486504,3,3,5,19,肝脏,"Liver
肝脏",17,Dna2,protein_coding,DSB,24,HR,19
18,Liver,HR,2,HR,11,CtIp,reviewed teacher label/alias -> official mouse symbol,Rbbp8,Rbbp8,ENSMUSG00000041238,MGI:2442995,225182,7.83300629782622,7.62328880513436,222.541564553026,3,3,5,19,肝脏,"Liver
肝脏",17,Rbbp8,protein_coding,DSB,18,HR,20
19,Liver,HR,2,HR,12,PolD1,reviewed teacher label/alias -> official mouse symbol,Pold1,Pold1,ENSMUSG00000038644,MGI:97741,18971,6.93005933458019,6.69831885663167,121.816960686571,3,3,5,19,肝脏,"Liver
肝脏",17,Pold1,protein_coding,DSB,19,HR,21
20,Liver,HR_A-EJ,3,HR–A-EJ,1,MRE11,reviewed teacher label/alias -> official mouse symbol,Mre11a,Mre11a,ENSMUSG00000031928,MGI:1100512,17535,8.03472337002112,7.79562317673061,280.110449387029,3,3,5,19,肝脏,"Liver
肝脏",17,Mre11a,protein_coding,DSB,20,HR–A-EJ,22
21,Liver,HR_A-EJ,3,HR–A-EJ,2,Rad50,reviewed teacher label/alias -> official mouse symbol,Rad50,Rad50,ENSMUSG00000020380,MGI:109292,19360,8.4406973196109,8.22354396898544,353.784972812344,3,3,5,19,肝脏,"Liver
肝脏",17,Rad50,protein_coding,DSB,21,HR–A-EJ,23
22,Liver,HR_A-EJ,3,HR–A-EJ,3,NBS1,reviewed teacher label/alias -> official mouse symbol,Nbn,Nbn,ENSMUSG00000028224,MGI:1351625,27354,9.20119925199797,9.03024192323207,584.758787486155,3,3,5,19,肝脏,"Liver
肝脏",17,Nbn,protein_coding,DSB,22,HR–A-EJ,24
25,Liver,A-EJ,4,A-EJ,1,Parp1,reviewed teacher label/alias -> official mouse symbol,Parp1,Parp1,ENSMUSG00000026496,MGI:1340806,11545,10.2830225326127,10.1062943851254,1263.0688414054,3,3,5,19,肝脏,"Liver
肝脏",17,Parp1,protein_coding,DSB,25,A-EJ,25
26,Liver,A-EJ,4,A-EJ,2,PolQ,reviewed teacher label/alias -> official mouse symbol,Polq,Polq,ENSMUSG00000034206,MGI:2155399,77782,3.67950645946306,3.34389334058986,14.7520484173899,3,3,5,19,肝脏,"Liver
肝脏",17,Polq,protein_coding,DSB,26,A-EJ,26
27,Liver,A-EJ,4,A-EJ,3,XRCC1,reviewed teacher label/alias -> official mouse symbol,Xrcc1,Xrcc1,ENSMUSG00000051768,MGI:99137,22594,8.15851019618722,7.94782363478516,263.485585284917,3,3,5,19,肝脏,"Liver
肝脏",17,Xrcc1,protein_coding,DSB,27,A-EJ,27
28,Liver,A-EJ,4,A-EJ,4,Ligase I,reviewed teacher label/alias -> official mouse symbol,Lig1,Lig1,ENSMUSG00000056394,MGI:101789,16881,6.48642723701202,6.18430566806363,102.821610476468,3,3,5,19,肝脏,"Liver
肝脏",17,Lig1,protein_coding,DSB,28,A-EJ,28
29,Liver,A-EJ,4,A-EJ,5,Ligase III,reviewed teacher label/alias -> official mouse symbol,Lig3,Lig3,ENSMUSG00000020697,MGI:109152,16882,9.66182616883453,9.4945572071886,792.530314374771,3,3,5,19,肝脏,"Liver
肝脏",17,Lig3,protein_coding,DSB,29,A-EJ,29
30,Liver,BER,5,BER,1,UNG,reviewed teacher label/alias -> official mouse symbol,Ung,Ung,ENSMUSG00000029591,MGI:109352,22256,7.42415429986929,7.22776329775229,168.588510431873,3,3,5,19,肝脏,"Liver
肝脏",17,Ung,protein_coding,SSB_others,1,BER,30
31,Liver,BER,5,BER,2,OGG1,reviewed teacher label/alias -> official mouse symbol,Ogg1,Ogg1,ENSMUSG00000030271,MGI:1097693,18294,6.85215518329232,6.60322423332841,102.715807098579,3,3,5,19,肝脏,"Liver
肝脏",17,Ogg1,protein_coding,SSB_others,2,BER,31
32,Liver,BER,5,BER,3,NEIL1,reviewed teacher label/alias -> official mouse symbol,Neil1,Neil1,ENSMUSG00000032298,MGI:1920024,72774,7.06959734855689,6.82400567872631,123.674005169431,3,3,5,19,肝脏,"Liver
肝脏",17,Neil1,protein_coding,SSB_others,3,BER,32
34,Liver,BER,5,BER,5,APE1,reviewed teacher label/alias -> official mouse symbol,Apex1,Apex1,ENSMUSG00000035960,MGI:88042,11792,8.87430683771507,8.69635153614207,424.463145827437,3,3,5,19,肝脏,"Liver
肝脏",17,Apex1,protein_coding,SSB_others,5,BER,33
35,Liver,BER,5,BER,6,PNKP,reviewed teacher label/alias -> official mouse symbol,Pnkp,Pnkp,ENSMUSG00000002963,MGI:1891698,59047,9.19785025037987,9.01570863295866,555.804536947315,3,3,5,19,肝脏,"Liver
肝脏",17,Pnkp,protein_coding,SSB_others,6,BER,34
36,Liver,BER,5,BER,7,FEN1,reviewed teacher label/alias -> official mouse symbol,Fen1,Fen1,ENSMUSG00000024742,MGI:102779,14156,6.83048120905339,6.57520412184298,105.046455785877,3,3,5,19,肝脏,"Liver
肝脏",17,Fen1,protein_coding,SSB_others,7,BER,35
37,Liver,NER,6,NER,1,XPA,reviewed teacher label/alias -> official mouse symbol,Xpa,Xpa,ENSMUSG00000028329,MGI:99135,22590,8.35620160633274,8.15704804675666,320.331410494071,3,3,5,19,肝脏,"Liver
肝脏",17,Xpa,protein_coding,SSB_others,8,NER,36
38,Liver,NER,6,NER,2,XPC,reviewed teacher label/alias -> official mouse symbol,Xpc,Xpc,ENSMUSG00000030094,MGI:103557,22591,9.25520251568378,9.07193958924203,586.584174776109,3,3,5,19,肝脏,"Liver
肝脏",17,Xpc,protein_coding,SSB_others,9,NER,37
39,Liver,NER,6,NER,3,RAD23B,reviewed teacher label/alias -> official mouse symbol,Rad23b,Rad23b,ENSMUSG00000028426,MGI:105128,19359,12.3484559204187,12.1900923072211,4738.14976838859,3,3,5,19,肝脏,"Liver
肝脏",17,Rad23b,protein_coding,SSB_others,10,NER,38
40,Liver,NER,6,NER,4,CETN2,reviewed teacher label/alias -> official mouse symbol,Cetn2,Cetn2,ENSMUSG00000031347,MGI:1347085,26370,8.43476524769836,8.24768709510646,340.929690981061,3,3,5,19,肝脏,"Liver
肝脏",17,Cetn2,protein_coding,SSB_others,11,NER,39
41,Liver,NER,6,NER,5,CSA,reviewed teacher label/alias -> official mouse symbol,Ercc8,Ercc8,ENSMUSG00000021694,MGI:1919241,71991,6.86654803445495,6.65261513778978,126.66167213907,3,3,5,19,肝脏,"Liver
肝脏",17,Ercc8,protein_coding,SSB_others,12,NER,40
42,Liver,NER,6,NER,6,CSB,reviewed teacher label/alias -> official mouse symbol,Ercc6,Ercc6,ENSMUSG00000054051,MGI:1100494,319955,8.83019694074826,8.66805607625241,451.908500604265,3,3,5,19,肝脏,"Liver
肝脏",17,Ercc6,protein_coding,SSB_others,13,NER,41
43,Liver,NER,6,NER,7,DDB1,reviewed teacher label/alias -> official mouse symbol,Ddb1,Ddb1,ENSMUSG00000024740,MGI:1202384,13194,12.7338090835559,12.6103559945625,7162.13346174744,3,3,5,19,肝脏,"Liver
肝脏",17,Ddb1,protein_coding,SSB_others,14,NER,42
44,Liver,NER,6,NER,8,DDB2,reviewed teacher label/alias -> official mouse symbol,Ddb2,Ddb2,ENSMUSG00000002109,MGI:1355314,107986,7.03223313788378,6.77332190033915,128.89682765797,3,3,5,19,肝脏,"Liver
肝脏",17,Ddb2,protein_coding,SSB_others,15,NER,43
45,Liver,NER,6,NER,9,XPB,reviewed teacher label/alias -> official mouse symbol,Ercc3,Ercc3,ENSMUSG00000024382,MGI:95414,13872,8.9454870063094,8.77743125071132,465.962477375186,3,3,5,19,肝脏,"Liver
肝脏",17,Ercc3,protein_coding,SSB_others,16,NER,44
46,Liver,NER,6,NER,10,XPD,reviewed teacher label/alias -> official mouse symbol,Ercc2,Ercc2,ENSMUSG00000030400,MGI:95413,13871,8.41446938371261,8.22494153076959,318.569442784143,3,3,5,19,肝脏,"Liver
肝脏",17,Ercc2,protein_coding,SSB_others,17,NER,45
47,Liver,NER,6,NER,11,p8,reviewed teacher label/alias -> official mouse symbol,Gtf2h5,Gtf2h5,ENSMUSG00000034345,MGI:107227,66467,9.87635618475776,9.7113747399337,971.754953330997,3,3,5,19,肝脏,"Liver
肝脏",17,Gtf2h5,protein_coding,SSB_others,18,NER,46
48,Liver,NER,6,NER,12,p34,reviewed teacher label/alias -> official mouse symbol,Gtf2h3,Gtf2h3,ENSMUSG00000029387,MGI:1277143,209357,8.66042864515347,8.48352893018659,377.145677443018,3,3,5,19,肝脏,"Liver
肝脏",17,Gtf2h3,protein_coding,SSB_others,19,NER,47
49,Liver,NER,6,NER,13,p44,reviewed teacher label/alias -> official mouse symbol,Gtf2h2,Gtf2h2,ENSMUSG00000021639,MGI:1345669,23894,8.07481892338976,7.87879259921506,263.01570130183,3,3,5,19,肝脏,"Liver
肝脏",17,Gtf2h2,protein_coding,SSB_others,20,NER,48
50,Liver,NER,6,NER,14,p52,reviewed teacher label/alias -> official mouse symbol,Gtf2h4,Gtf2h4,ENSMUSG00000001524,MGI:1338799,14885,8.16165357818522,7.97606141902403,263.225526816548,3,3,5,19,肝脏,"Liver
肝脏",17,Gtf2h4,protein_coding,SSB_others,21,NER,49
51,Liver,NER,6,NER,15,p62,reviewed teacher label/alias -> official mouse symbol,Gtf2h1,Gtf2h1,ENSMUSG00000006599,MGI:1277216,14884,9.86789492747135,9.69920502634309,870.605568604816,3,3,5,19,肝脏,"Liver
肝脏",17,Gtf2h1,protein_coding,SSB_others,22,NER,50
52,Liver,NER,6,NER,16,ERCC1,reviewed teacher label/alias -> official mouse symbol,Ercc1,Ercc1,ENSMUSG00000003549,MGI:95412,13870,6.4940856151819,6.22128208648843,77.8714497648898,3,3,5,19,肝脏,"Liver
肝脏",17,Ercc1,protein_coding,SSB_others,23,NER,51
53,Liver,NER,6,NER,17,XPF,reviewed teacher label/alias -> official mouse symbol,Ercc4,Ercc4,ENSMUSG00000022545,MGI:1354163,50505,8.03100901111906,7.82812790063671,246.816296773014,3,3,5,19,肝脏,"Liver
肝脏",17,Ercc4,protein_coding,SSB_others,24,NER,52
54,Liver,NER,6,NER,18,XPG,reviewed teacher label/alias -> official mouse symbol,Ercc5,Ercc5,ENSMUSG00000026048,MGI:103582,22592,9.04270062139323,8.85918941732187,506.309208384316,3,3,5,19,肝脏,"Liver
肝脏",17,Ercc5,protein_coding,SSB_others,25,NER,53
55,Liver,MMR,7,MMR,1,MSH1,teacher label corrected to mammalian MLH1; no mouse Msh1 record,Mlh1,Mlh1,ENSMUSG00000032498,MGI:101938,17350,8.59902534387173,8.43561579371357,370.655971827587,3,3,5,19,肝脏,"Liver
肝脏",17,Mlh1,protein_coding,SSB_others,26,MMR,54
56,Liver,MMR,7,MMR,2,MSH2,reviewed teacher label/alias -> official mouse symbol,Msh2,Msh2,ENSMUSG00000024151,MGI:101816,17685,8.49111374948983,8.27945949322802,376.423476103766,3,3,5,19,肝脏,"Liver
肝脏",17,Msh2,protein_coding,SSB_others,27,MMR,55
57,Liver,MMR,7,MMR,3,MSH3,reviewed teacher label/alias -> official mouse symbol,Msh3,Msh3,ENSMUSG00000014850,MGI:109519,17686,8.81761695658669,8.63793297661267,462.206615513307,3,3,5,19,肝脏,"Liver
肝脏",17,Msh3,protein_coding,SSB_others,28,MMR,56
58,Liver,MMR,7,MMR,4,MSH6,reviewed teacher label/alias -> official mouse symbol,Msh6,Msh6,ENSMUSG00000005370,MGI:1343961,17688,8.60366557970822,8.41568359820759,380.723109157302,3,3,5,19,肝脏,"Liver
肝脏",17,Msh6,protein_coding,SSB_others,29,MMR,57
59,Liver,MMR,7,MMR,5,PMS2,reviewed teacher label/alias -> official mouse symbol,Pms2,Pms2,ENSMUSG00000079109,MGI:104288,18861,6.73180857557758,6.48620586919134,106.666896269433,3,3,5,19,肝脏,"Liver
肝脏",17,Pms2,protein_coding,SSB_others,30,MMR,58
60,Liver,FA,8,FA,1,FANCA,reviewed teacher label/alias -> official mouse symbol,Fanca,Fanca,ENSMUSG00000032815,MGI:1341823,14087,3.99199775898554,3.66079817290333,14.5073843262787,3,3,5,19,肝脏,"Liver
肝脏",17,Fanca,protein_coding,SSB_others,31,FA,59
61,Liver,FA,8,FA,2,FANCB,reviewed teacher label/alias -> official mouse symbol,Fancb,Fancb,ENSMUSG00000047757,MGI:2448558,237211,5.11017498353141,4.78777872747889,36.8584921664871,3,3,5,19,肝脏,"Liver
肝脏",17,Fancb,protein_coding,SSB_others,32,FA,60
62,Liver,FA,8,FA,3,FANCC,reviewed teacher label/alias -> official mouse symbol,Fancc,Fancc,ENSMUSG00000021461,MGI:95480,14088,6.98577449130563,6.73530917907805,114.989804596528,3,3,5,19,肝脏,"Liver
肝脏",17,Fancc,protein_coding,SSB_others,33,FA,61
63,Liver,FA,8,FA,4,FANCE,reviewed teacher label/alias -> official mouse symbol,Fance,Fance,ENSMUSG00000007570,MGI:1920025,72775,7.70966357705054,7.50436398837521,200.227709212476,3,3,5,19,肝脏,"Liver
肝脏",17,Fance,protein_coding,SSB_others,34,FA,62
64,Liver,FA,8,FA,5,FANCF,reviewed teacher label/alias -> official mouse symbol,Fancf,Fancf,ENSMUSG00000092118,MGI:3689889,100040608,6.76668599496692,6.5467558219304,102.337821883564,3,3,5,19,肝脏,"Liver
肝脏",17,Fancf,protein_coding,SSB_others,35,FA,63
65,Liver,FA,8,FA,6,FANCG,reviewed teacher label/alias -> official mouse symbol,Fancg,Fancg,ENSMUSG00000028453,MGI:1926471,60534,6.19760888936548,5.91283955705232,66.4842098048784,3,3,5,19,肝脏,"Liver
肝脏",17,Fancg,protein_coding,SSB_others,36,FA,64
66,Liver,FA,8,FA,7,FANCL,reviewed teacher label/alias -> official mouse symbol,Fancl,Fancl,ENSMUSG00000004018,MGI:1914280,67030,7.72959203889212,7.51099547832681,248.999052139541,3,3,5,19,肝脏,"Liver
肝脏",17,Fancl,protein_coding,SSB_others,37,FA,65
67,Liver,FA,8,FA,8,FANCT,reviewed teacher label/alias -> official mouse symbol,Ube2t,Ube2t,ENSMUSG00000026429,MGI:1914446,67196,3.85716016512133,3.49766966276538,14.1487351248941,3,3,5,19,肝脏,"Liver
肝脏",17,Ube2t,protein_coding,SSB_others,38,FA,66
68,Liver,FA,8,FA,9,FANCM,reviewed teacher label/alias -> official mouse symbol,Fancm,Fancm,ENSMUSG00000055884,MGI:2442306,104806,7.72321537862516,7.51772747291534,232.41750434784,3,3,5,19,肝脏,"Liver
肝脏",17,Fancm,protein_coding,SSB_others,39,FA,67
69,Liver,FA,8,FA,10,MHF1,reviewed teacher label/alias -> official mouse symbol,Ciao1,Ciao1,ENSMUSG00000003662,MGI:1346998,26371,10.2000105224882,10.0256201828372,1106.4336538884,3,3,5,19,肝脏,"Liver
肝脏",17,Ciao1,protein_coding,SSB_others,40,FA,68
70,Liver,FA,8,FA,11,MHF2,reviewed teacher label/alias -> official mouse symbol,Ciao2b,Ciao2b,ENSMUSG00000031879,MGI:1915773,68523,8.17707860946904,7.9742358642657,273.349164927523,3,3,5,19,肝脏,"Liver
肝脏",17,Ciao2b,protein_coding,SSB_others,41,FA,69
71,Liver,FA,8,FA,12,FAAP100,reviewed teacher label/alias -> official mouse symbol,Faap100,Faap100,ENSMUSG00000025384,MGI:1919135,71885,7.48471043365517,7.22377629121534,178.494090629371,3,3,5,19,肝脏,"Liver
肝脏",17,Faap100,protein_coding,SSB_others,42,FA,70
72,Liver,FA,8,FA,13,FAAP20,reviewed teacher label/alias -> official mouse symbol,Faap20,Faap20,ENSMUSG00000073684,MGI:1914763,67513,7.5954947857237,7.35886423395252,180.84569108422,3,3,5,19,肝脏,"Liver
肝脏",17,Faap20,protein_coding,SSB_others,43,FA,71
73,Liver,FA,8,FA,14,FAAP24,reviewed teacher label/alias -> official mouse symbol,Faap24,Faap24,ENSMUSG00000030493,MGI:2142208,101831,5.97633696765326,5.68620781786713,55.6844504582113,3,3,5,19,肝脏,"Liver
肝脏",17,Faap24,protein_coding,SSB_others,44,FA,72
74,Liver,FA,8,FA,15,FANCD2,reviewed teacher label/alias -> official mouse symbol,Fancd2,Fancd2,ENSMUSG00000034023,MGI:2448480,211651,4.0612620626732,3.94466397323906,20.8026966325924,3,3,5,19,肝脏,"Liver
肝脏",17,Fancd2,protein_coding,SSB_others,45,FA,73
75,Liver,FA,8,FA,16,FANCI,reviewed teacher label/alias -> official mouse symbol,Fanci,Fanci,ENSMUSG00000039187,MGI:2384790,208836,3.40754567061057,3.06681712973562,14.1355798903563,3,3,5,19,肝脏,"Liver
肝脏",17,Fanci,protein_coding,SSB_others,46,FA,74
1,Retina,NHEJ,1,NHEJ,1,DNA-PKcs,reviewed teacher label/alias -> official mouse symbol,Prkdc,Prkdc,ENSMUSG00000022672,MGI:104779,19090,10.5067593267383,10.7421278435292,2603.39479999604,4,4,4,27,视网膜,"Retina
视网膜",18,Prkdc,protein_coding,DSB,1,NHEJ,1
2,Retina,NHEJ,1,NHEJ,2,Ku70,reviewed teacher label/alias -> official mouse symbol,Xrcc6,Xrcc6,ENSMUSG00000022471,MGI:95606,14375,8.71323263510963,8.97399147968933,614.812344731879,4,4,4,27,视网膜,"Retina
视网膜",18,Xrcc6,protein_coding,DSB,2,NHEJ,2
3,Retina,NHEJ,1,NHEJ,3,Ku80,reviewed teacher label/alias -> official mouse symbol,Xrcc5,Xrcc5,ENSMUSG00000026187,MGI:104517,22596,9.18482340166429,9.44367144925822,1058.69483670088,4,4,4,27,视网膜,"Retina
视网膜",18,Xrcc5,protein_coding,DSB,3,NHEJ,3
4,Retina,NHEJ,1,NHEJ,4,XLF,reviewed teacher label/alias -> official mouse symbol,Nhej1,Nhej1,ENSMUSG00000026162,MGI:1922820,75570,5.16430670232606,5.37370705326056,64.1493842630221,4,4,4,27,视网膜,"Retina
视网膜",18,Nhej1,protein_coding,DSB,4,NHEJ,4
5,Retina,NHEJ,1,NHEJ,5,PAXX,reviewed teacher label/alias -> official mouse symbol,Paxx,Paxx,ENSMUSG00000047617,MGI:2442831,227622,9.27943073562632,9.54365710824893,1023.22714394821,4,4,4,27,视网膜,"Retina
视网膜",18,Paxx,protein_coding,DSB,5,NHEJ,5
6,Retina,NHEJ,1,NHEJ,6,XRCC4,reviewed teacher label/alias -> official mouse symbol,Xrcc4,Xrcc4,ENSMUSG00000021615,MGI:1333799,108138,8.5372129509709,8.81119533689594,607.203531119056,4,4,4,27,视网膜,"Retina
视网膜",18,Xrcc4,protein_coding,DSB,6,NHEJ,6
7,Retina,NHEJ,1,NHEJ,7,Ligase IV,reviewed teacher label/alias -> official mouse symbol,Lig4,Lig4,ENSMUSG00000049717,MGI:1335098,319583,8.35319065297227,8.63259721874532,473.023925568732,4,4,4,27,视网膜,"Retina
视网膜",18,Lig4,protein_coding,DSB,7,NHEJ,7
8,Retina,HR,2,HR,1,PRA1,teacher PRA label interpreted as RPA subunit (RPA1/RPA2/RPA3),Rpa1,Rpa1,ENSMUSG00000000751,MGI:1915525,68275,11.3795656640534,11.5729588909024,4972.60042086088,4,4,4,27,视网膜,"Retina
视网膜",18,Rpa1,protein_coding,DSB,8,HR,8
9,Retina,HR,2,HR,2,PRA2,teacher PRA label interpreted as RPA subunit (RPA1/RPA2/RPA3),Rpa2,Rpa2,ENSMUSG00000028884,MGI:1339939,19891,8.09163915901172,8.3763081953478,521.197471602452,4,4,4,27,视网膜,"Retina
视网膜",18,Rpa2,protein_coding,DSB,9,HR,9
10,Retina,HR,2,HR,3,PRA3,teacher PRA label interpreted as RPA subunit (RPA1/RPA2/RPA3),Rpa3,Rpa3,ENSMUSG00000012483,MGI:1915490,68240,7.1532668583213,7.43541682770624,214.68226305805,4,4,4,27,视网膜,"Retina
视网膜",18,Rpa3,protein_coding,DSB,10,HR,10
11,Retina,HR,2,HR,4,BRCA1,reviewed teacher label/alias -> official mouse symbol,Brca1,Brca1,ENSMUSG00000017146,MGI:104537,12189,8.53074679345249,8.78821854752272,616.932325782213,4,4,4,27,视网膜,"Retina
视网膜",18,Brca1,protein_coding,DSB,11,HR,11
12,Retina,HR,2,HR,5,BRCA2,reviewed teacher label/alias -> official mouse symbol,Brca2,Brca2,ENSMUSG00000041147,MGI:109337,12190,9.04685278096501,9.30970523433675,824.181988507516,4,4,4,27,视网膜,"Retina
视网膜",18,Brca2,protein_coding,DSB,12,HR,12
13,Retina,HR,2,HR,6,BARD1,reviewed teacher label/alias -> official mouse symbol,Bard1,Bard1,ENSMUSG00000026196,MGI:1328361,12021,5.51467996801207,5.74409939847776,65.8924419921279,4,4,4,27,视网膜,"Retina
视网膜",18,Bard1,protein_coding,DSB,13,HR,13
14,Retina,HR,2,HR,7,PALB2,reviewed teacher label/alias -> official mouse symbol,Palb2,Palb2,ENSMUSG00000044702,MGI:3040695,233826,6.91377718360692,7.17393016756658,186.089265220217,4,4,4,27,视网膜,"Retina
视网膜",18,Palb2,protein_coding,DSB,14,HR,14
15,Retina,HR,2,HR,8,BLM,reviewed teacher label/alias -> official mouse symbol,Blm,Blm,ENSMUSG00000030528,MGI:1328362,12144,8.34234163791932,8.6153235962359,462.891971443931,4,4,4,27,视网膜,"Retina
视网膜",18,Blm,protein_coding,DSB,15,HR,15
16,Retina,HR,2,HR,9,Rad51,reviewed teacher label/alias -> official mouse symbol,Rad51,Rad51,ENSMUSG00000027323,MGI:97890,19361,6.36736610319786,6.61747882891874,142.424653236216,4,4,4,27,视网膜,"Retina
视网膜",18,Rad51,protein_coding,DSB,16,HR,16
17,Retina,HR,2,HR,10,Rad54,reviewed teacher label/alias -> official mouse symbol,Rad54l,Rad54l,ENSMUSG00000028702,MGI:894697,19366,3.95711414471826,4.09809282475595,30.3176751645622,4,4,4,27,视网膜,"Retina
视网膜",18,Rad54l,protein_coding,DSB,17,HR,17
23,Retina,HR_A-EJ,3,HR–A-EJ,4,Exo1,reviewed teacher label/alias -> official mouse symbol,Exo1,Exo1,ENSMUSG00000039748,MGI:1349427,26909,2.68107896647627,2.67710955054423,9.76100918976027,4,4,4,27,视网膜,"Retina
视网膜",18,Exo1,protein_coding,DSB,23,HR,18
